Station,Campaign,Date,Metal,Sediment_Conc_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,Log_Partitioning_Ratio,DO_mg_per_L,DO_Status,pH,Fe_%,Mn_mg_per_kg,Al_%,S_%,Organic_Matter_%
Cotagaita,August 2022,2022-08-15,Lead,18.8,5.0,0.005,3760.0,3.575187844927661,7.12,Oxic,7.3,0.857713,341.38,,,0.84
Cotagaita,August 2022,2022-08-15,Zinc,116.06,225.0,0.225,515.8222222222222,2.7125000481171493,7.12,Oxic,7.3,0.857713,341.38,,,0.84
Cotagaita,August 2022,2022-08-15,Arsenic,52.57,13.0,0.013,4043.8461538461543,3.6067946247115885,7.12,Oxic,7.3,1.996641,518.87,,,0.84
Cotagaita,August 2022,2022-08-15,Cadmium,1.85,2.5,0.0025,740.0,2.8692317197309762,7.12,Oxic,7.3,1.996641,518.87,,,0.84
Cotagaita,August 2022,2022-08-15,Lead,19.3,5.0,0.005,3860.0,3.586587304671755,7.12,Oxic,7.3,1.996641,518.87,,,0.84
Cotagaita,August 2022,2022-08-15,Zinc,116.33,225.0,0.225,517.0222222222222,2.7135092099819085,7.12,Oxic,7.3,1.996641,518.87,,,0.84
Cotagaita,December 2023,2023-12-11,Arsenic,20.0,700.0,0.7,28.571428571428573,1.4559319556497243,5.88,Oxic,6.5,1.1799,232.0,,,0.65
Cotagaita,December 2023,2023-12-11,Cadmium,0.222,18.3,0.0183,12.131147540983607,1.083901884720209,5.88,Oxic,6.5,1.1799,232.0,,,0.65
Cotagaita,December 2023,2023-12-11,Lead,21.6,1010.0,1.01,21.386138613861387,1.3301323773682883,5.88,Oxic,6.5,1.1799,232.0,,,0.65
Cotagaita,December 2023,2023-12-11,Zinc,52.7,5048.0,5.048,10.439778129952456,1.0186912689764687,5.88,Oxic,6.5,1.1799,232.0,,,0.65
Cotagaita,December 2023,2023-12-11,Arsenic,16.6,700.0,0.7,23.71428571428572,1.3750100480257983,5.88,Oxic,6.5,1.1404,210.0,,,0.65
Cotagaita,December 2023,2023-12-11,Cadmium,0.245,18.3,0.0183,13.387978142076502,1.126714994634103,5.88,Oxic,6.5,1.1404,210.0,,,0.65
Cotagaita,December 2023,2023-12-11,Lead,16.3,1010.0,1.01,16.13861386138614,1.2078662306213153,5.88,Oxic,6.5,1.1404,210.0,,,0.65
Cotagaita,December 2023,2023-12-11,Zinc,49.6,5048.0,5.048,9.8256735340729,0.9923623302541196,5.88,Oxic,6.5,1.1404,210.0,,,0.65
Cotagaita,August 2023,2023-08-07,Arsenic,8.3,13.0,0.013,638.4615384615386,2.8051347400692372,6.9,Oxic,6.78,1.7,231.0,,,0.75
Cotagaita,August 2023,2023-08-07,Cadmium,0.1,0.8,0.0008,125.0,2.0969100130080562,6.9,Oxic,6.78,1.7,231.0,,,0.75
Cotagaita,August 2023,2023-08-07,Lead,13.0,6.0,0.006,2166.6666666666665,3.335792101923193,6.9,Oxic,6.78,1.7,231.0,,,0.75
Cotagaita,August 2023,2023-08-07,Zinc,61.8,124.0,0.124,498.38709677419354,2.6975667899265807,6.9,Oxic,6.78,1.7,231.0,,,0.75
Cotagaita,August 2023,2023-08-07,Arsenic,10.5,13.0,0.013,807.6923076923077,2.9072459467631013,6.9,Oxic,6.78,2.0714,277.0,,,0.75
Cotagaita,August 2023,2023-08-07,Cadmium,0.1,0.8,0.0008,125.0,2.0969100130080562,6.9,Oxic,6.78,2.0714,277.0,,,0.75
Cotagaita,August 2023,2023-08-07,Lead,15.3,6.0,0.006,2550.0,3.406540180433955,6.9,Oxic,6.78,2.0714,277.0,,,0.75
Cotagaita,August 2023,2023-08-07,Zinc,77.2,124.0,0.124,622.5806451612904,2.7941956151735012,6.9,Oxic,6.78,2.0714,277.0,,,0.75
Cotagaita,February 2024,2024-02-28,Arsenic,70.0,486.0,0.486,144.0329218106996,2.1584617707519635,6.98,Oxic,6.3,5.5081,384.0,,,1.82
Cotagaita,February 2024,2024-02-28,Cadmium,5.0,911.0,0.911,5.48847420417124,0.7394516273630205,6.98,Oxic,6.3,5.5081,384.0,,,1.82
Cotagaita,February 2024,2024-02-28,Lead,30.0,1712.0,1.712,17.523364485981308,1.243617494378528,6.98,Oxic,6.3,5.5081,384.0,,,1.82
Cotagaita,February 2024,2024-02-28,Zinc,106.0,25.0,0.025,4240.0,3.6273658565927325,6.98,Oxic,6.3,5.5081,384.0,,,1.82
Cotagaita,February 2024,2024-02-28,Arsenic,81.0,486.0,0.486,166.66666666666666,2.221848749616356,6.98,Oxic,6.3,7.5833,358.0,,,1.82
Cotagaita,February 2024,2024-02-28,Cadmium,5.0,911.0,0.911,5.48847420417124,0.7394516273630205,6.98,Oxic,6.3,7.5833,358.0,,,1.82
Cotagaita,February 2024,2024-02-28,Lead,31.0,1712.0,1.712,18.10747663551402,1.2578579334931383,6.98,Oxic,6.3,7.5833,358.0,,,1.82
Cotagaita,February 2024,2024-02-28,Zinc,109.0,25.0,0.025,4360.0,3.639486489268586,6.98,Oxic,6.3,7.5833,358.0,,,1.82
San Antonio - Potosí,October 2017,2017-10-04,Arsenic,418.0,145.0,0.145,2882.7586206896553,3.45980827954006,7.12,Oxic,7.2,4.19,274.0,1.78,3.0,0.8
San Antonio - Potosí,October 2017,2017-10-04,Cadmium,13.4,18.0,0.018,744.4444444444446,2.8718322932615017,7.12,Oxic,7.2,4.19,274.0,1.78,3.0,0.8
San Antonio - Potosí,October 2017,2017-10-04,Lead,419.0,57.0,0.057,7350.877192982456,3.866339167293804,7.12,Oxic,7.2,4.19,274.0,1.78,3.0,0.8
San Antonio - Potosí,October 2017,2017-10-04,Zinc,2350.0,4396.0,4.396,534.5768880800728,2.7280101785202833,7.12,Oxic,7.2,4.19,274.0,1.78,3.0,0.8
San Antonio - Potosí,October 2017,2017-10-04,Arsenic,294.0,145.0,0.145,2027.5862068965519,3.3069793281771824,7.12,Oxic,7.2,3.56,270.0,1.22,0.5,0.8
San Antonio - Potosí,October 2017,2017-10-04,Cadmium,7.04,18.0,0.018,391.11111111111114,2.592300154038806,7.12,Oxic,7.2,3.56,270.0,1.22,0.5,0.8
San Antonio - Potosí,October 2017,2017-10-04,Lead,404.0,57.0,0.057,7087.719298245614,3.8505065094381137,7.12,Oxic,7.2,3.56,270.0,1.22,0.5,0.8
San Antonio - Potosí,October 2017,2017-10-04,Zinc,1250.0,4396.0,4.396,284.3494085532302,2.4538523292566032,7.12,Oxic,7.2,3.56,270.0,1.22,0.5,0.8
San Antonio - Potosí,August 2022,2022-08-09,Arsenic,223.14,151.0,0.151,1477.7483443708609,3.169600481449447,8.62,Oxic,5.6,1.595,242.28,,,4.32
San Antonio - Potosí,August 2022,2022-08-09,Cadmium,20.65,33.0,0.033,625.7575757575756,2.7964061161145324,8.62,Oxic,5.6,1.595,242.28,,,4.32
San Antonio - Potosí,August 2022,2022-08-09,Lead,473.16,17.0,0.017,27832.941176470587,4.444559101742574,8.62,Oxic,5.6,1.595,242.28,,,4.32
San Antonio - Potosí,August 2022,2022-08-09,Zinc,178.98,9774.0,9.774,18.311847759361573,1.2627321690535533,8.62,Oxic,5.6,1.595,242.28,,,4.32
San Antonio - Potosí,August 2022,2022-08-09,Arsenic,419.96,151.0,0.151,2781.1920529801323,3.4442309797557877,8.62,Oxic,5.6,2.442,716.87,,,4.32
San Antonio - Potosí,August 2022,2022-08-09,Cadmium,19.1,33.0,0.033,578.7878787878788,2.76251942736984,8.62,Oxic,5.6,2.442,716.87,,,4.32
San Antonio - Potosí,August 2022,2022-08-09,Lead,1065.82,17.0,0.017,62695.29411764705,4.797234944093276,8.62,Oxic,5.6,2.442,716.87,,,4.32
San Antonio - Potosí,August 2022,2022-08-09,Zinc,2479.26,9774.0,9.774,253.65868631062006,2.4042497389269424,8.62,Oxic,5.6,2.442,716.87,,,4.32
San Antonio - Potosí,December 2023,2023-12-07,Arsenic,335.0,221.0,0.221,1515.8371040723982,3.1806525333517346,5.5,Oxic,6.9,1.8421,286.0,,,3.47
San Antonio - Potosí,December 2023,2023-12-07,Cadmium,18.04,37.1,0.0371,486.25336927223714,2.686862623590877,5.5,Oxic,6.9,1.8421,286.0,,,3.47
San Antonio - Potosí,December 2023,2023-12-07,Lead,297.0,104.0,0.104,2855.769230769231,3.455723110018432,5.5,Oxic,6.9,1.8421,286.0,,,3.47
San Antonio - Potosí,December 2023,2023-12-07,Zinc,3979.0,31362.0,31.362,126.87328614246542,2.1033701886649943,5.5,Oxic,6.9,1.8421,286.0,,,3.47
San Antonio - Potosí,December 2023,2023-12-07,Arsenic,431.0,221.0,0.221,1950.2262443438915,3.290084996475621,5.5,Oxic,6.9,2.3744,265.0,,,3.47
San Antonio - Potosí,December 2023,2023-12-07,Cadmium,13.9,37.1,0.0371,374.66307277628033,2.5736408906390493,5.5,Oxic,6.9,2.3744,265.0,,,3.47
San Antonio - Potosí,December 2023,2023-12-07,Lead,294.0,104.0,0.104,2826.923076923077,3.451313991113377,5.5,Oxic,6.9,2.3744,265.0,,,3.47
San Antonio - Potosí,December 2023,2023-12-07,Zinc,4506.0,31362.0,31.362,143.67706141189976,2.1573874369064177,5.5,Oxic,6.9,2.3744,265.0,,,3.47
San Antonio - Potosí,August 2023,2023-08-03,Arsenic,82.6,157.0,0.157,526.1146496815286,2.7210803949111484,5.35,Oxic,7.0,17845.0,242.0,,,0.02
San Antonio - Potosí,August 2023,2023-08-03,Cadmium,0.05,16.8,0.016800000000000002,2.976190476190476,0.4736607226101559,5.35,Oxic,7.0,17845.0,242.0,,,0.02
San Antonio - Potosí,August 2023,2023-08-03,Lead,50.4,85.0,0.085,592.9411764705882,2.7730116107312326,5.35,Oxic,7.0,17845.0,242.0,,,0.02
San Antonio - Potosí,August 2023,2023-08-03,Zinc,84.0,6755.0,6.755,12.435233160621761,1.0946539327038323,5.35,Oxic,7.0,17845.0,242.0,,,0.02
San Antonio - Potosí,August 2023,2023-08-03,Arsenic,94.1,157.0,0.157,599.3630573248407,2.777689971018023,5.35,Oxic,7.0,19787.0,239.4,,,0.02
San Antonio - Potosí,August 2023,2023-08-03,Cadmium,0.2,16.8,0.016800000000000002,11.904761904761903,1.0757207139381182,5.35,Oxic,7.0,19787.0,239.4,,,0.02
San Antonio - Potosí,August 2023,2023-08-03,Lead,35.43,85.0,0.085,416.8235294117647,2.6199522266188846,5.35,Oxic,7.0,19787.0,239.4,,,0.02
San Antonio - Potosí,August 2023,2023-08-03,Zinc,103.7,6755.0,6.755,15.351591413767581,1.1861534030309917,5.35,Oxic,7.0,19787.0,239.4,,,0.02
San Antonio - Potosí,February 2024,2024-02-22,Arsenic,226.0,22.0,0.022,10272.727272727274,4.011685758325195,6.01,Oxic,7.1,4.1989,348.0,,,4.17
San Antonio - Potosí,February 2024,2024-02-22,Cadmium,10.0,924.0,0.924,10.822510822510822,1.0343280287798933,6.01,Oxic,7.1,4.1989,348.0,,,4.17
San Antonio - Potosí,February 2024,2024-02-22,Lead,194.0,529.0,0.529,366.7296786389414,2.5643460578950403,6.01,Oxic,7.1,4.1989,348.0,,,4.17
San Antonio - Potosí,February 2024,2024-02-22,Zinc,3041.0,25.0,0.025,121640.0,5.0850764114720945,6.01,Oxic,7.1,4.1989,348.0,,,4.17
San Antonio - Potosí,February 2024,2024-02-22,Arsenic,274.0,22.0,0.022,12454.545454545456,4.095327881998182,6.01,Oxic,7.1,5.0216,325.0,,,4.17
San Antonio - Potosí,February 2024,2024-02-22,Cadmium,11.0,924.0,0.924,11.904761904761903,1.0757207139381182,6.01,Oxic,7.1,5.0216,325.0,,,4.17
San Antonio - Potosí,February 2024,2024-02-22,Lead,230.0,529.0,0.529,434.78260869565213,2.638272163982407,6.01,Oxic,7.1,5.0216,325.0,,,4.17
San Antonio - Potosí,February 2024,2024-02-22,Zinc,3607.0,25.0,0.025,144280.0,5.159206133646325,6.01,Oxic,7.1,5.0216,325.0,,,4.17
La Angostura,December 2023,2023-12-12,Arsenic,5.51,20.0,0.02,275.5,2.4401216031878037,6.2,Oxic,7.7,1.0995,301.0,,,1.5
La Angostura,December 2023,2023-12-12,Cadmium,0.48,2.3,0.0023,208.69565217391303,2.319513401357994,6.2,Oxic,7.7,1.0995,301.0,,,1.5
La Angostura,December 2023,2023-12-12,Lead,38.2,151.0,0.151,252.98013245033115,2.403086415618539,6.2,Oxic,7.7,1.0995,301.0,,,1.5
La Angostura,December 2023,2023-12-12,Zinc,116.0,692.0,0.692,167.63005780346822,2.2243518947701606,6.2,Oxic,7.7,1.0995,301.0,,,1.5
La Angostura,December 2023,2023-12-12,Arsenic,5.82,20.0,0.02,291.0,2.4638929889859074,6.2,Oxic,7.7,1.3187,335.0,,,1.5
La Angostura,December 2023,2023-12-12,Cadmium,0.473,2.3,0.0023,205.65217391304347,2.3131333047202185,6.2,Oxic,7.7,1.3187,335.0,,,1.5
La Angostura,December 2023,2023-12-12,Lead,38.2,151.0,0.151,252.98013245033115,2.403086415618539,6.2,Oxic,7.7,1.3187,335.0,,,1.5
La Angostura,December 2023,2023-12-12,Zinc,98.6,692.0,0.692,142.48554913294797,2.1537708204844535,6.2,Oxic,7.7,1.3187,335.0,,,1.5
La Angostura,February 2024,2024-02-28,Arsenic,20.0,64.0,0.064,312.5,2.494850021680094,6.09,Oxic,7.1,5.2837,1223.0,,,2.41
La Angostura,February 2024,2024-02-28,Cadmium,5.0,159.0,0.159,31.446540880503143,1.4975728800155672,6.09,Oxic,7.1,5.2837,1223.0,,,2.41
La Angostura,February 2024,2024-02-28,Lead,62.0,1006.0,1.006,61.63021868787276,1.7897937087783453,6.09,Oxic,7.1,5.2837,1223.0,,,2.41
La Angostura,February 2024,2024-02-28,Zinc,227.0,25.0,0.025,9080.0,3.958085848521085,6.09,Oxic,7.1,5.2837,1223.0,,,2.41
La Angostura,February 2024,2024-02-28,Arsenic,20.0,64.0,0.064,312.5,2.494850021680094,6.09,Oxic,7.1,5.2303,837.0,,,2.41
La Angostura,February 2024,2024-02-28,Cadmium,5.0,159.0,0.159,31.446540880503143,1.4975728800155672,6.09,Oxic,7.1,5.2303,837.0,,,2.41
La Angostura,February 2024,2024-02-28,Lead,54.0,1006.0,1.006,53.6779324055666,1.7297957791030598,6.09,Oxic,7.1,5.2303,837.0,,,2.41
La Angostura,February 2024,2024-02-28,Zinc,193.0,25.0,0.025,7720.0,3.887617300335736,6.09,Oxic,7.1,5.2303,837.0,,,2.41
Yocalla,December 2021,2021-12-01,Arsenic,14.2,14.0,0.014,1014.2857142857142,3.0061603087048185,5.39,Oxic,8.1,2.54,441.0,2.44,0.5,1.89
Yocalla,December 2021,2021-12-01,Cadmium,0.38,0.25,0.00025,1520.0,3.1818435879447726,5.39,Oxic,8.1,2.54,441.0,2.44,0.5,1.89
Yocalla,December 2021,2021-12-01,Lead,23.3,18.0,0.018,1294.4444444444446,3.112083415922713,5.39,Oxic,8.1,2.54,441.0,2.44,0.5,1.89
Yocalla,December 2021,2021-12-01,Zinc,100.0,50.0,0.05,2000.0,3.3010299956639813,5.39,Oxic,8.1,2.54,441.0,2.44,0.5,1.89
Yocalla,December 2021,2021-12-01,Arsenic,5.9,14.0,0.014,421.42857142857144,2.624723975963906,5.39,Oxic,8.1,1.21,215.0,1.09,0.5,1.89
Yocalla,December 2021,2021-12-01,Cadmium,0.1,0.25,0.00025,400.0,2.6020599913279625,5.39,Oxic,8.1,1.21,215.0,1.09,0.5,1.89
Yocalla,December 2021,2021-12-01,Lead,8.1,18.0,0.018,450.0,2.6532125137753435,5.39,Oxic,8.1,1.21,215.0,1.09,0.5,1.89
Yocalla,December 2021,2021-12-01,Zinc,37.5,50.0,0.05,750.0,2.8750612633917,5.39,Oxic,8.1,1.21,215.0,1.09,0.5,1.89
Yocalla,December 2021,2021-12-01,Arsenic,5.6,14.0,0.014,399.99999999999994,2.6020599913279625,5.39,Oxic,8.0,0.94,180.0,0.88,0.5,1.19
Yocalla,December 2021,2021-12-01,Cadmium,0.06,0.25,0.00025,240.0,2.380211241711606,5.39,Oxic,8.0,0.94,180.0,0.88,0.5,1.19
Yocalla,December 2021,2021-12-01,Lead,7.3,18.0,0.018,405.5555555555556,2.60805035501715,5.39,Oxic,8.0,0.94,180.0,0.88,0.5,1.19
Yocalla,December 2021,2021-12-01,Zinc,31.3,50.0,0.05,626.0,2.7965743332104296,5.39,Oxic,8.0,0.94,180.0,0.88,0.5,1.19
Yocalla,August 2022,2022-08-09,Arsenic,6.91,5.0,0.005,1382.0,3.1405080430381798,7.21,Oxic,7.7,1.484353,210.1,,,1.7
Yocalla,August 2022,2022-08-09,Cadmium,0.71,2.5,0.0025,284.0,2.4533183400470375,7.21,Oxic,7.7,1.484353,210.1,,,1.7
Yocalla,August 2022,2022-08-09,Lead,9.17,5.0,0.005,1834.0,3.263399331334002,7.21,Oxic,7.7,1.484353,210.1,,,1.7
Yocalla,August 2022,2022-08-09,Zinc,54.56,162.0,0.162,336.7901234567901,2.5273593471057914,7.21,Oxic,7.7,1.484353,210.1,,,1.7
Yocalla,August 2022,2022-08-09,Arsenic,4.64,5.0,0.005,927.9999999999999,2.967547976218862,7.21,Oxic,7.7,1.147909,178.4,,,1.7
Yocalla,August 2022,2022-08-09,Cadmium,0.6,2.5,0.0025,240.0,2.380211241711606,7.21,Oxic,7.7,1.147909,178.4,,,1.7
Yocalla,August 2022,2022-08-09,Lead,5.63,5.0,0.005,1126.0,3.0515383905153275,7.21,Oxic,7.7,1.147909,178.4,,,1.7
Yocalla,August 2022,2022-08-09,Zinc,42.14,162.0,0.162,260.12345679012344,2.4151795167294505,7.21,Oxic,7.7,1.147909,178.4,,,1.7
Yocalla,December 2023,2023-12-11,Arsenic,3.33,21.0,0.021,158.57142857142856,2.2002249387724007,6.8,Oxic,7.6,0.3453,132.0,,,1.08
Yocalla,December 2023,2023-12-11,Cadmium,0.078,0.25,0.00025,312.0,2.494154594018443,6.8,Oxic,7.6,0.3453,132.0,,,1.08
Yocalla,December 2023,2023-12-11,Lead,4.36,16.0,0.016,272.5,2.4353665066126613,6.8,Oxic,7.6,0.3453,132.0,,,1.08
Yocalla,December 2023,2023-12-11,Zinc,20.7,105.0,0.105,197.14285714285714,2.2947810463869796,6.8,Oxic,7.6,0.3453,132.0,,,1.08
Yocalla,December 2023,2023-12-11,Arsenic,4.31,21.0,0.021,205.2380952380952,2.3122579754268124,6.8,Oxic,7.6,0.3731,183.0,,,1.08
Yocalla,December 2023,2023-12-11,Cadmium,0.094,0.25,0.00025,376.0,2.575187844927661,6.8,Oxic,7.6,0.3731,183.0,,,1.08
Yocalla,December 2023,2023-12-11,Lead,6.87,16.0,0.016,429.375,2.6328367544036255,6.8,Oxic,7.6,0.3731,183.0,,,1.08
Yocalla,December 2023,2023-12-11,Zinc,18.8,105.0,0.105,179.04761904761907,2.2529685501937418,6.8,Oxic,7.6,0.3731,183.0,,,1.08
Yocalla,August 2023,2023-08-07,Arsenic,9.75,13.0,0.013,750.0,2.8750612633917,8.41,Oxic,7.7,2.2917,300.0,,,0.9
Yocalla,August 2023,2023-08-07,Cadmium,0.15,0.25,0.00025,600.0,2.7781512503836434,8.41,Oxic,7.7,2.2917,300.0,,,0.9
Yocalla,August 2023,2023-08-07,Lead,17.3,0.5,0.0005,34600.0,4.539076098792776,8.41,Oxic,7.7,2.2917,300.0,,,0.9
Yocalla,August 2023,2023-08-07,Zinc,122.5,25.0,0.025,4900.0,3.690196080028514,8.41,Oxic,7.7,2.2917,300.0,,,0.9
Yocalla,August 2023,2023-08-07,Arsenic,11.09,13.0,0.013,853.0769230769231,2.9309881938423232,8.41,Oxic,7.7,2.4167,311.5,,,0.9
Yocalla,August 2023,2023-08-07,Cadmium,0.1,0.25,0.00025,400.0,2.6020599913279625,8.41,Oxic,7.7,2.4167,311.5,,,0.9
Yocalla,August 2023,2023-08-07,Lead,18.1,0.5,0.0005,36200.0,4.558708570533166,8.41,Oxic,7.7,2.4167,311.5,,,0.9
Yocalla,August 2023,2023-08-07,Zinc,169.0,25.0,0.025,6760.0,3.829946695941636,8.41,Oxic,7.7,2.4167,311.5,,,0.9
Yocalla,February 2024,2024-02-27,Arsenic,13.0,420.0,0.42,30.952380952380953,1.4906940619089364,6.84,Oxic,8.3,2.0685,336.0,,,1.86
Yocalla,February 2024,2024-02-27,Cadmium,5.0,205.0,0.205,24.390243902439025,1.3872161432802645,6.84,Oxic,8.3,2.0685,336.0,,,1.86
Yocalla,February 2024,2024-02-27,Lead,11.0,1283.0,1.283,8.57365549493375,0.9331660287832966,6.84,Oxic,8.3,2.0685,336.0,,,1.86
Yocalla,February 2024,2024-02-27,Zinc,65.0,25.0,0.025,2600.0,3.4149733479708178,6.84,Oxic,8.3,2.0685,336.0,,,1.86
Yocalla,February 2024,2024-02-27,Arsenic,40.0,420.0,0.42,95.23809523809524,1.978810700930062,6.84,Oxic,8.3,2.8656,425.0,,,1.86
Yocalla,February 2024,2024-02-27,Cadmium,5.0,205.0,0.205,24.390243902439025,1.3872161432802645,6.84,Oxic,8.3,2.8656,425.0,,,1.86
Yocalla,February 2024,2024-02-27,Lead,16.0,1283.0,1.283,12.470771628994544,1.0958933262809962,6.84,Oxic,8.3,2.8656,425.0,,,1.86
Yocalla,February 2024,2024-02-27,Zinc,81.0,25.0,0.025,3240.0,3.510545010206612,6.84,Oxic,8.3,2.8656,425.0,,,1.86
Viña Quemada,December 2022,2022-12-09,Arsenic,5.0,29.0,0.029,172.41379310344826,2.2365720064370627,6.67,Oxic,7.9,1.277,246.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,6.67,Oxic,7.9,1.277,246.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Lead,10.0,87.0,0.087,114.9425287356322,2.0604807473813813,6.67,Oxic,7.9,1.277,246.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Zinc,68.3,370.0,0.37,184.59459459459458,2.2662189796145373,6.67,Oxic,7.9,1.277,246.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Arsenic,5.0,29.0,0.029,172.41379310344826,2.2365720064370627,6.67,Oxic,7.9,1.279,262.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,6.67,Oxic,7.9,1.279,262.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Lead,10.0,87.0,0.087,114.9425287356322,2.0604807473813813,6.67,Oxic,7.9,1.279,262.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Zinc,81.7,370.0,0.37,220.8108108108108,2.3440203324654205,6.67,Oxic,7.9,1.279,262.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Arsenic,5.0,29.0,0.029,172.41379310344826,2.2365720064370627,6.67,Oxic,7.9,1.607,252.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,6.67,Oxic,7.9,1.607,252.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Lead,10.0,87.0,0.087,114.9425287356322,2.0604807473813813,6.67,Oxic,7.9,1.607,252.0,,,1.2
Viña Quemada,December 2022,2022-12-09,Zinc,71.8,370.0,0.37,194.05405405405403,2.287922720175305,6.67,Oxic,7.9,1.607,252.0,,,1.2
Viña Quemada,August 2022,2022-08-13,Arsenic,18.41,5.0,0.005,3682.0,3.5660837841679958,8.93,Oxic,8.1,1.58,448.03,,,1.43
Viña Quemada,August 2022,2022-08-13,Cadmium,2.04,2.5,0.0025,816.0,2.9116901587538613,8.93,Oxic,8.1,1.58,448.03,,,1.43
Viña Quemada,August 2022,2022-08-13,Lead,31.52,5.0,0.005,6304.0,3.7996162044814987,8.93,Oxic,8.1,1.58,448.03,,,1.43
Viña Quemada,August 2022,2022-08-13,Zinc,350.98,207.0,0.207,1695.5555555555557,3.2293120241795368,8.93,Oxic,8.1,1.58,448.03,,,1.43
Viña Quemada,August 2022,2022-08-13,Arsenic,62.05,5.0,0.005,12410.0,4.09377178149873,8.93,Oxic,8.1,2.421,567.82,,,1.43
Viña Quemada,August 2022,2022-08-13,Cadmium,4.76,2.5,0.0025,1903.9999999999998,3.2796669440484556,8.93,Oxic,8.1,2.421,567.82,,,1.43
Viña Quemada,August 2022,2022-08-13,Lead,120.96,5.0,0.005,24192.0,4.383671773821113,8.93,Oxic,8.1,2.421,567.82,,,1.43
Viña Quemada,August 2022,2022-08-13,Zinc,1141.0,207.0,0.207,5512.077294685991,3.7413152989612968,8.93,Oxic,8.1,2.421,567.82,,,1.43
Viña Quemada,October 2023,2023-10-19,Arsenic,27.5,75.0,0.075,366.6666666666667,2.5642714304385628,5.71,Oxic,7.9,1.3949,530.0,,,0.73
Viña Quemada,October 2023,2023-10-19,Cadmium,0.549,3.9,0.0039,140.76923076923077,2.148507737423593,5.71,Oxic,7.9,1.3949,530.0,,,0.73
Viña Quemada,October 2023,2023-10-19,Lead,19.7,106.0,0.106,185.8490566037736,2.2691603608968225,5.71,Oxic,7.9,1.3949,530.0,,,0.73
Viña Quemada,October 2023,2023-10-19,Zinc,135.0,1400.0,1.4,96.42857142857143,1.9842057328167682,5.71,Oxic,7.9,1.3949,530.0,,,0.73
Viña Quemada,October 2023,2023-10-19,Arsenic,9.81,75.0,0.075,130.8,2.1166077439882485,5.71,Oxic,7.9,1.6543,557.0,,,0.73
Viña Quemada,October 2023,2023-10-19,Cadmium,0.526,3.9,0.0039,134.8717948717949,2.1299211371272397,5.71,Oxic,7.9,1.6543,557.0,,,0.73
Viña Quemada,October 2023,2023-10-19,Lead,23.0,106.0,0.106,216.9811320754717,2.3364219707528227,5.71,Oxic,7.9,1.6543,557.0,,,0.73
Viña Quemada,October 2023,2023-10-19,Zinc,146.0,1400.0,1.4,104.28571428571429,2.018224820106199,5.71,Oxic,7.9,1.6543,557.0,,,0.73
Viña Quemada,August 2023,2023-08-05,Arsenic,15.3,28.0,0.028,546.4285714285714,2.7375333994753794,9.48,Oxic,7.6,3.64,612.0,,,0.82
Viña Quemada,August 2023,2023-08-05,Cadmium,0.5,0.25,0.00025,2000.0,3.3010299956639813,9.48,Oxic,7.6,3.64,612.0,,,0.82
Viña Quemada,August 2023,2023-08-05,Lead,26.5,1.0,0.001,26500.0,4.423245873936808,9.48,Oxic,7.6,3.64,612.0,,,0.82
Viña Quemada,August 2023,2023-08-05,Zinc,246.0,56.0,0.056,4392.857142857143,3.6427470800971786,9.48,Oxic,7.6,3.64,612.0,,,0.82
Viña Quemada,August 2023,2023-08-05,Arsenic,13.6,28.0,0.028,485.71428571428567,2.6863808770279984,9.48,Oxic,7.6,2.8273,449.0,,,0.82
Viña Quemada,August 2023,2023-08-05,Cadmium,0.4,0.25,0.00025,1600.0,3.2041199826559246,9.48,Oxic,7.6,2.8273,449.0,,,0.82
Viña Quemada,August 2023,2023-08-05,Lead,23.7,1.0,0.001,23700.0,4.3747483460101035,9.48,Oxic,7.6,2.8273,449.0,,,0.82
Viña Quemada,August 2023,2023-08-05,Zinc,173.0,56.0,0.056,3089.285714285714,3.489858076122595,9.48,Oxic,7.6,2.8273,449.0,,,0.82
Viña Quemada,January 2023,2023-01-21,Arsenic,5.0,12.0,0.012,416.6666666666667,2.619788758288394,7.81,Oxic,8.1,2.73,396.0,,,0.76
Viña Quemada,January 2023,2023-01-21,Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,7.81,Oxic,8.1,2.73,396.0,,,0.76
Viña Quemada,January 2023,2023-01-21,Lead,10.0,2.0,0.002,5000.0,3.6989700043360187,7.81,Oxic,8.1,2.73,396.0,,,0.76
Viña Quemada,January 2023,2023-01-21,Zinc,128.0,10.0,0.01,12800.0,4.107209969647869,7.81,Oxic,8.1,2.73,396.0,,,0.76
