Station,Campaign,Metal,Sediment_Conc_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,pH,Clay_%,Sand_%,Organic_Matter_%,Location
Tarapaya,December 2020,Zinc,1010.0,3880.0,3.88,260.30927835051546,7.4,1.0,98.13,0.27,Potosí (Mining Zone)
Tarapaya,December 2021,Arsenic,498.0,164.0,0.164,3036.5853658536585,7.5,1.0,72.52,1.19,Potosí (Mining Zone)
Tarapaya,December 2021,Cadmium,8.15,5.0,0.005,1630.0,7.5,1.0,72.52,1.19,Potosí (Mining Zone)
Tarapaya,December 2021,Lead,304.0,46.0,0.046,6608.695652173913,7.5,1.0,72.52,1.19,Potosí (Mining Zone)
Tarapaya,December 2021,Zinc,1970.0,2000.0,2.0,985.0,7.5,1.0,72.52,1.19,Potosí (Mining Zone)
Tarapaya,December 2021,Arsenic,176.0,164.0,0.164,1073.170731707317,7.5,1.0,72.52,1.19,Potosí (Mining Zone)
Tarapaya,December 2021,Cadmium,5.91,5.0,0.005,1182.0,7.5,1.0,72.52,1.19,Potosí (Mining Zone)
Tarapaya,December 2021,Lead,185.0,46.0,0.046,4021.7391304347825,7.5,1.0,72.52,1.19,Potosí (Mining Zone)
Tarapaya,December 2021,Zinc,1210.0,2000.0,2.0,605.0,7.5,1.0,72.52,1.19,Potosí (Mining Zone)
Tarapaya,December 2022,Arsenic,257.0,230.0,0.23,1117.391304347826,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Cadmium,22.7,0.7,0.0007,32428.571428571428,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Lead,274.0,0.5,0.0005,548000.0,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Zinc,2720.0,4490.0,4.49,605.7906458797327,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Arsenic,122.0,230.0,0.23,530.4347826086956,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Cadmium,10.4,0.7,0.0007,14857.142857142859,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Lead,98.9,0.5,0.0005,197800.0,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Zinc,1400.0,4490.0,4.49,311.80400890868594,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Arsenic,701.0,230.0,0.23,3047.8260869565215,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Cadmium,48.3,0.7,0.0007,69000.0,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Lead,398.0,0.5,0.0005,796000.0,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,December 2022,Zinc,3120.0,4490.0,4.49,694.8775055679287,6.6,1.0,69.1,2.2,Potosí (Mining Zone)
Tarapaya,August 2022,Arsenic,256.21,110.0,0.11,2329.181818181818,7.2,1.5,47.43,1.41,Potosí (Mining Zone)
Tarapaya,August 2022,Cadmium,8.63,12.0,0.012,719.1666666666667,7.2,1.5,47.43,1.41,Potosí (Mining Zone)
Tarapaya,August 2022,Lead,1326.0,52.0,0.052,25500.0,7.2,1.5,47.43,1.41,Potosí (Mining Zone)
Tarapaya,August 2022,Zinc,6830.0,3501.0,3.501,1950.8711796629534,7.2,1.5,47.43,1.41,Potosí (Mining Zone)
Tarapaya,August 2022,Arsenic,214.32,110.0,0.11,1948.3636363636363,7.2,1.5,47.43,1.41,Potosí (Mining Zone)
Tarapaya,August 2022,Cadmium,6.0,12.0,0.012,500.0,7.2,1.5,47.43,1.41,Potosí (Mining Zone)
Tarapaya,August 2022,Lead,364.0,52.0,0.052,7000.0,7.2,1.5,47.43,1.41,Potosí (Mining Zone)
Tarapaya,August 2022,Zinc,747.0,3501.0,3.501,213.36760925449872,7.2,1.5,47.43,1.41,Potosí (Mining Zone)
Tarapaya,May 2022,Arsenic,167.0,113.0,0.113,1477.8761061946902,7.8,4.0,75.8,3.17,Potosí (Mining Zone)
Tarapaya,May 2022,Cadmium,7.54,21.0,0.021,359.04761904761904,7.8,4.0,75.8,3.17,Potosí (Mining Zone)
Tarapaya,May 2022,Lead,144.0,20.0,0.02,7200.0,7.8,4.0,75.8,3.17,Potosí (Mining Zone)
Tarapaya,May 2022,Zinc,1770.0,7119.0,7.119,248.63042562157608,7.8,4.0,75.8,3.17,Potosí (Mining Zone)
Tarapaya,December 2023,Arsenic,149.0,181.0,0.181,823.2044198895028,7.5,0.0,55.27,0.63,Potosí (Mining Zone)
Tarapaya,December 2023,Cadmium,5.04,7.3,0.0073,690.4109589041096,7.5,0.0,55.27,0.63,Potosí (Mining Zone)
Tarapaya,December 2023,Lead,116.0,23.0,0.023,5043.478260869565,7.5,0.0,55.27,0.63,Potosí (Mining Zone)
Tarapaya,December 2023,Zinc,1098.0,6445.0,6.445,170.3646237393328,7.5,0.0,55.27,0.63,Potosí (Mining Zone)
Tarapaya,December 2023,Arsenic,448.0,181.0,0.181,2475.1381215469614,7.5,0.0,55.27,0.63,Potosí (Mining Zone)
Tarapaya,December 2023,Cadmium,7.719,7.3,0.0073,1057.3972602739727,7.5,0.0,55.27,0.63,Potosí (Mining Zone)
Tarapaya,December 2023,Lead,254.0,23.0,0.023,11043.478260869566,7.5,0.0,55.27,0.63,Potosí (Mining Zone)
Tarapaya,December 2023,Zinc,2367.0,6445.0,6.445,367.2614429790535,7.5,0.0,55.27,0.63,Potosí (Mining Zone)
Tarapaya,October 2023,Arsenic,264.0,182.0,0.182,1450.5494505494505,7.0,2.0,76.87,6.57,Potosí (Mining Zone)
Tarapaya,October 2023,Cadmium,11.76,10.7,0.0107,1099.0654205607477,7.0,2.0,76.87,6.57,Potosí (Mining Zone)
Tarapaya,October 2023,Lead,119.0,44.0,0.044,2704.5454545454545,7.0,2.0,76.87,6.57,Potosí (Mining Zone)
Tarapaya,October 2023,Zinc,3362.0,3950.0,3.95,851.1392405063291,7.0,2.0,76.87,6.57,Potosí (Mining Zone)
Tarapaya,October 2023,Arsenic,131.0,182.0,0.182,719.7802197802198,7.0,2.0,76.87,6.57,Potosí (Mining Zone)
Tarapaya,October 2023,Cadmium,7.712,10.7,0.0107,720.7476635514018,7.0,2.0,76.87,6.57,Potosí (Mining Zone)
Tarapaya,October 2023,Lead,80.8,44.0,0.044,1836.3636363636365,7.0,2.0,76.87,6.57,Potosí (Mining Zone)
Tarapaya,October 2023,Zinc,2023.0,3950.0,3.95,512.1518987341772,7.0,2.0,76.87,6.57,Potosí (Mining Zone)
Tarapaya,August 2023,Arsenic,6.4,123.0,0.123,52.03252032520326,7.2,2.0,80.91,4.87,Potosí (Mining Zone)
Tarapaya,August 2023,Cadmium,0.05,5.9,0.005900000000000001,8.47457627118644,7.2,2.0,80.91,4.87,Potosí (Mining Zone)
Tarapaya,August 2023,Lead,12.1,23.0,0.023,526.0869565217391,7.2,2.0,80.91,4.87,Potosí (Mining Zone)
Tarapaya,August 2023,Zinc,80.8,1968.0,1.968,41.05691056910569,7.2,2.0,80.91,4.87,Potosí (Mining Zone)
Tarapaya,August 2023,Arsenic,14.7,123.0,0.123,119.51219512195121,7.2,2.0,80.91,4.87,Potosí (Mining Zone)
Tarapaya,August 2023,Cadmium,0.25,5.9,0.005900000000000001,42.3728813559322,7.2,2.0,80.91,4.87,Potosí (Mining Zone)
Tarapaya,August 2023,Lead,21.2,23.0,0.023,921.7391304347826,7.2,2.0,80.91,4.87,Potosí (Mining Zone)
Tarapaya,August 2023,Zinc,158.7,1968.0,1.968,80.64024390243902,7.2,2.0,80.91,4.87,Potosí (Mining Zone)
Tarapaya,January 2023,Arsenic,218.0,150.0,0.15,1453.3333333333335,7.1,0.0,62.27,2.2,Potosí (Mining Zone)
Tarapaya,January 2023,Cadmium,12.9,41.0,0.041,314.6341463414634,7.1,0.0,62.27,2.2,Potosí (Mining Zone)
Tarapaya,January 2023,Lead,239.0,141.0,0.141,1695.035460992908,7.1,0.0,62.27,2.2,Potosí (Mining Zone)
Tarapaya,January 2023,Zinc,1730.0,17300.0,17.3,100.0,7.1,0.0,62.27,2.2,Potosí (Mining Zone)
Tarapaya,January 2023,Arsenic,455.0,150.0,0.15,3033.3333333333335,7.1,0.0,62.27,2.2,Potosí (Mining Zone)
Tarapaya,January 2023,Cadmium,32.0,41.0,0.041,780.4878048780488,7.1,0.0,62.27,2.2,Potosí (Mining Zone)
Tarapaya,January 2023,Lead,261.0,141.0,0.141,1851.0638297872342,7.1,0.0,62.27,2.2,Potosí (Mining Zone)
Tarapaya,January 2023,Zinc,5140.0,17300.0,17.3,297.10982658959534,7.1,0.0,62.27,2.2,Potosí (Mining Zone)
Tarapaya,June 2024,Arsenic,189.0,82.0,0.082,2304.878048780488,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Cadmium,5.0,4108.0,4.108,1.2171372930866602,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Lead,95.0,148.0,0.148,641.8918918918919,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Zinc,1113.0,6.0,0.006,185500.0,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Arsenic,419.0,82.0,0.082,5109.756097560976,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Cadmium,10.0,4108.0,4.108,2.4342745861733204,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Lead,116.0,148.0,0.148,783.7837837837839,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Zinc,1310.0,6.0,0.006,218333.33333333334,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Arsenic,189.0,82.0,0.082,2304.878048780488,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Cadmium,5.0,4108.0,4.108,1.2171372930866602,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Lead,95.0,148.0,0.148,641.8918918918919,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Zinc,1113.0,6.0,0.006,185500.0,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Arsenic,419.0,82.0,0.082,5109.756097560976,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Cadmium,10.0,4108.0,4.108,2.4342745861733204,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Lead,116.0,148.0,0.148,783.7837837837839,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,June 2024,Zinc,1310.0,6.0,0.006,218333.33333333334,7.9,3.4,51.6,1.24,Potosí (Mining Zone)
Tarapaya,February 2024,Arsenic,410.0,5.0,0.005,82000.0,7.5,25.0,62.5,2.0,Potosí (Mining Zone)
Tarapaya,February 2024,Cadmium,5.0,90.0,0.09,55.55555555555556,7.5,25.0,62.5,2.0,Potosí (Mining Zone)
Tarapaya,February 2024,Lead,274.0,298.0,0.298,919.4630872483222,7.5,25.0,62.5,2.0,Potosí (Mining Zone)
Tarapaya,February 2024,Zinc,3080.0,25.0,0.025,123200.0,7.5,25.0,62.5,2.0,Potosí (Mining Zone)
Tarapaya,February 2024,Arsenic,258.0,5.0,0.005,51600.0,7.5,25.0,62.5,2.0,Potosí (Mining Zone)
Tarapaya,February 2024,Cadmium,5.0,90.0,0.09,55.55555555555556,7.5,25.0,62.5,2.0,Potosí (Mining Zone)
Tarapaya,February 2024,Lead,237.0,298.0,0.298,795.3020134228188,7.5,25.0,62.5,2.0,Potosí (Mining Zone)
Tarapaya,February 2024,Zinc,3430.0,25.0,0.025,137200.0,7.5,25.0,62.5,2.0,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Arsenic,17.6,1.5,0.0015,11733.333333333334,7.6,1.0,90.14,1.9,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Cadmium,0.24,1.0,0.001,240.0,7.6,1.0,90.14,1.9,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Lead,15.3,1.5,0.0015,10200.0,7.6,1.0,90.14,1.9,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Zinc,113.0,340.0,0.34,332.35294117647055,7.6,1.0,90.14,1.9,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Arsenic,26.6,1.5,0.0015,17733.333333333332,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Cadmium,0.39,1.0,0.001,390.0,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Lead,23.0,1.5,0.0015,15333.333333333332,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Zinc,159.0,340.0,0.34,467.6470588235294,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Arsenic,17.3,1.5,0.0015,11533.333333333334,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Cadmium,0.27,1.0,0.001,270.0,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Lead,20.6,1.5,0.0015,13733.333333333334,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Zinc,131.0,340.0,0.34,385.2941176470588,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Arsenic,7.0,1.5,0.0015,4666.666666666667,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Cadmium,0.16,1.0,0.001,160.0,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Lead,13.3,1.5,0.0015,8866.666666666666,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,November 2016,Zinc,104.0,340.0,0.34,305.88235294117646,7.5,1.0,89.03,1.92,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Arsenic,25.0,2.0,0.002,12500.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Cadmium,2.04,2.5,0.0025,816.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Lead,39.7,3.0,0.003,13233.333333333334,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Zinc,794.0,506.0,0.506,1569.1699604743083,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Arsenic,17.1,2.0,0.002,8550.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Cadmium,1.39,2.5,0.0025,556.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Lead,29.4,3.0,0.003,9800.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Zinc,530.0,506.0,0.506,1047.4308300395257,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Arsenic,15.6,2.0,0.002,7800.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Cadmium,0.9,2.5,0.0025,360.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Lead,25.5,3.0,0.003,8500.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Zinc,375.0,506.0,0.506,741.1067193675889,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Arsenic,15.6,2.0,0.002,7800.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Cadmium,0.75,2.5,0.0025,300.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Lead,27.9,3.0,0.003,9300.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Zinc,305.0,506.0,0.506,602.7667984189724,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Arsenic,9.9,2.0,0.002,4950.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Cadmium,0.42,2.5,0.0025,168.0,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Lead,26.9,3.0,0.003,8966.666666666666,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Zinc,206.0,506.0,0.506,407.1146245059289,6.7,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Arsenic,63.4,2.0,0.002,31700.0,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Cadmium,1.6,2.5,0.0025,640.0,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Lead,82.7,3.0,0.003,27566.666666666668,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Zinc,618.0,506.0,0.506,1221.3438735177865,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Arsenic,62.8,2.0,0.002,31399.999999999996,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Cadmium,1.47,2.5,0.0025,588.0,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Lead,57.2,3.0,0.003,19066.666666666668,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Zinc,606.0,506.0,0.506,1197.6284584980237,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Arsenic,70.6,2.0,0.002,35300.0,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Cadmium,1.66,2.5,0.0025,664.0,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Lead,68.3,3.0,0.003,22766.666666666664,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Zinc,645.0,506.0,0.506,1274.703557312253,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Arsenic,33.7,2.0,0.002,16850.0,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Cadmium,0.93,2.5,0.0025,372.0,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Lead,34.6,3.0,0.003,11533.333333333334,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,August 2016,Zinc,383.0,506.0,0.506,756.9169960474309,5.1,,,,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Arsenic,28.2,393.0,0.393,71.75572519083968,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Cadmium,0.26,36.0,0.036,7.222222222222223,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Lead,23.1,91.0,0.091,253.84615384615387,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Zinc,111.0,11491.0,11.491,9.659733704638413,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Arsenic,21.8,393.0,0.393,55.470737913486005,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Cadmium,0.09,36.0,0.036,2.5,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Lead,19.2,91.0,0.091,210.98901098901098,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Zinc,69.9,11491.0,11.491,6.083021495083109,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Arsenic,19.2,393.0,0.393,48.854961832061065,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Cadmium,0.17,36.0,0.036,4.722222222222223,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Lead,29.5,91.0,0.091,324.1758241758242,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,December 2017,Zinc,116.0,11491.0,11.491,10.09485684448699,4.8,1.0,92.93,1.18,Potosí (Mining Zone)
Colavi - Canutillos,October 2017,Arsenic,15.1,10.0,0.01,1510.0,4.4,1.0,89.93,4.7,Potosí (Mining Zone)
Colavi - Canutillos,October 2017,Cadmium,0.11,1.0,0.001,110.0,4.4,1.0,89.93,4.7,Potosí (Mining Zone)
Colavi - Canutillos,October 2017,Lead,19.6,1.0,0.001,19600.0,4.4,1.0,89.93,4.7,Potosí (Mining Zone)
Colavi - Canutillos,October 2017,Zinc,85.6,390.0,0.39,219.48717948717947,4.4,1.0,89.93,4.7,Potosí (Mining Zone)
Colavi - Canutillos,August 2017,Arsenic,18.7,10.0,0.01,1870.0,4.4,1.0,96.92,1.02,Potosí (Mining Zone)
Colavi - Canutillos,August 2017,Cadmium,2.18,4.0,0.004,545.0,4.4,1.0,96.92,1.02,Potosí (Mining Zone)
Colavi - Canutillos,August 2017,Lead,23.1,2.0,0.002,11550.0,4.4,1.0,96.92,1.02,Potosí (Mining Zone)
Colavi - Canutillos,August 2017,Zinc,552.0,885.0,0.885,623.728813559322,4.4,1.0,96.92,1.02,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Arsenic,12.0,12.0,0.012,1000.0,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Cadmium,0.08,5.0,0.005,16.0,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Lead,16.3,6.0,0.006,2716.6666666666665,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Zinc,58.5,987.0,0.987,59.27051671732523,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Arsenic,17.6,12.0,0.012,1466.6666666666667,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Cadmium,0.16,5.0,0.005,32.0,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Lead,21.2,6.0,0.006,3533.333333333333,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Zinc,79.8,987.0,0.987,80.85106382978724,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Arsenic,13.8,12.0,0.012,1150.0,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Cadmium,0.15,5.0,0.005,30.0,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Lead,20.0,6.0,0.006,3333.3333333333335,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,March 2017,Zinc,121.0,987.0,0.987,122.59371833839919,4.7,2.0,86.05,0.8,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Arsenic,41.8,10.0,0.01,4180.0,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Cadmium,0.02,10.0,0.01,2.0,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Lead,20.9,10.0,0.01,2090.0,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Zinc,70.4,1224.0,1.224,57.516339869281055,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Arsenic,38.2,10.0,0.01,3820.0,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Cadmium,0.08,10.0,0.01,8.0,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Lead,24.8,10.0,0.01,2480.0,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Zinc,95.4,1224.0,1.224,77.94117647058825,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Arsenic,26.5,10.0,0.01,2650.0,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Cadmium,0.13,10.0,0.01,13.0,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Lead,26.9,10.0,0.01,2690.0,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,May 2018,Zinc,138.0,1224.0,1.224,112.74509803921569,3.4,1.0,91.93,1.37,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Arsenic,52.2,10.0,0.01,5220.0,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Cadmium,0.17,10.0,0.01,17.0,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Lead,31.3,20.0,0.02,1565.0,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Zinc,75.8,601.0,0.601,126.12312811980033,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Arsenic,37.4,10.0,0.01,3740.0,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Cadmium,0.12,10.0,0.01,12.0,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Lead,34.7,20.0,0.02,1735.0,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Zinc,80.9,601.0,0.601,134.60898502495843,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Arsenic,38.1,10.0,0.01,3810.0,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Cadmium,0.1,10.0,0.01,10.0,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Lead,42.0,20.0,0.02,2100.0,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,September 2019,Zinc,79.2,601.0,0.601,131.78036605657238,3.7,2.0,78.98,1.83,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Arsenic,43.4,10.0,0.01,4340.0,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Cadmium,0.24,10.0,0.01,24.0,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Lead,52.8,10.0,0.01,5280.0,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Zinc,98.5,564.0,0.564,174.645390070922,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Arsenic,28.5,10.0,0.01,2850.0,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Cadmium,0.11,10.0,0.01,11.0,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Lead,35.6,10.0,0.01,3560.0,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Zinc,86.5,564.0,0.564,153.36879432624116,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Arsenic,46.3,10.0,0.01,4630.0,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Cadmium,0.16,10.0,0.01,16.0,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Lead,52.0,10.0,0.01,5200.0,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
Colavi - Canutillos,April 2019,Zinc,100.0,564.0,0.564,177.3049645390071,8.0,3.0,70.69,0.63,Potosí (Mining Zone)
