Station,Campaign,Date,Location,Metal,Sediment_Conc_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,Log_Partitioning_Ratio,DO_mg_per_L,DO_Status,Station_DO_Status,pH,Fe_%,Mn_mg_per_kg,Al_%,S_%,Ca_%,P_%,Organic_Matter_%,Clay_%
Palca Grande,May 2019,2019-05-06,Bolivia (Non-Mining),Lead,28.6,26.0,0.026,1100.0,3.041392685158225,6.89,Oxic,Generally Oxic,8.1,3.34,325.0,2.03,0.5,0.41,0.05,0.93,3.0
Palca Grande,May 2019,2019-05-06,Bolivia (Non-Mining),Zinc,119.0,126.0,0.126,944.4444444444445,2.9751764162749677,6.89,Oxic,Generally Oxic,8.1,3.34,325.0,2.03,0.5,0.41,0.05,0.93,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Arsenic,20.9,10.0,0.01,2090.0,3.3201462861110542,7.14,Oxic,Generally Oxic,8.2,3.76,418.0,2.49,0.5,0.31,0.058,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Cadmium,0.24,10.0,0.01,24.0,1.380211241711606,7.14,Oxic,Generally Oxic,8.2,3.76,418.0,2.49,0.5,0.31,0.058,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Lead,23.9,33.0,0.033,724.2424242424241,2.85988396107025,7.14,Oxic,Generally Oxic,8.2,3.76,418.0,2.49,0.5,0.31,0.058,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Zinc,130.0,135.0,0.135,962.9629629629629,2.983609583811831,7.14,Oxic,Generally Oxic,8.2,3.76,418.0,2.49,0.5,0.31,0.058,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Arsenic,23.3,10.0,0.01,2330.0,3.367355921026019,7.14,Oxic,Generally Oxic,8.2,3.72,418.0,1.74,0.5,0.33,0.065,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Cadmium,0.16,10.0,0.01,16.0,1.2041199826559248,7.14,Oxic,Generally Oxic,8.2,3.72,418.0,1.74,0.5,0.33,0.065,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Lead,23.5,33.0,0.033,712.1212121212121,2.8525539223938488,7.14,Oxic,Generally Oxic,8.2,3.72,418.0,1.74,0.5,0.33,0.065,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Zinc,126.0,135.0,0.135,933.3333333333333,2.970036776622557,7.14,Oxic,Generally Oxic,8.2,3.72,418.0,1.74,0.5,0.33,0.065,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Arsenic,21.3,10.0,0.01,2130.0,3.3283796034387376,7.14,Oxic,Generally Oxic,8.2,3.39,368.0,2.42,0.5,0.34,0.046,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Cadmium,0.23,10.0,0.01,23.0,1.3617278360175928,7.14,Oxic,Generally Oxic,8.2,3.39,368.0,2.42,0.5,0.34,0.046,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Lead,21.3,33.0,0.033,645.4545454545455,2.80986566356085,7.14,Oxic,Generally Oxic,8.2,3.39,368.0,2.42,0.5,0.34,0.046,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Zinc,124.0,135.0,0.135,918.5185185185185,2.963087916667229,7.14,Oxic,Generally Oxic,8.2,3.39,368.0,2.42,0.5,0.34,0.046,1.65,4.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Arsenic,21.8,10.0,0.01,2180.0,3.3384564936046046,7.14,Oxic,Generally Oxic,8.1,3.91,417.0,1.86,0.5,0.31,0.069,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Cadmium,0.25,10.0,0.01,25.0,1.3979400086720377,7.14,Oxic,Generally Oxic,8.1,3.91,417.0,1.86,0.5,0.31,0.069,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Lead,25.9,33.0,0.033,784.8484848484848,2.8947858242033644,7.14,Oxic,Generally Oxic,8.1,3.91,417.0,1.86,0.5,0.31,0.069,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Zinc,134.0,135.0,0.135,992.5925925925925,2.9967710298698016,7.14,Oxic,Generally Oxic,8.1,3.91,417.0,1.86,0.5,0.31,0.069,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Arsenic,25.5,10.0,0.01,2550.0,3.406540180433955,7.14,Oxic,Generally Oxic,8.1,3.92,405.0,2.87,0.5,0.36,0.08,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Cadmium,0.21,10.0,0.01,21.0,1.3222192947339193,7.14,Oxic,Generally Oxic,8.1,3.92,405.0,2.87,0.5,0.36,0.08,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Lead,29.4,33.0,0.033,890.9090909090909,2.9498333905342697,7.14,Oxic,Generally Oxic,8.1,3.92,405.0,2.87,0.5,0.36,0.08,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Zinc,131.0,135.0,0.135,970.3703703703703,2.9869375271607583,7.14,Oxic,Generally Oxic,8.1,3.92,405.0,2.87,0.5,0.36,0.08,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Arsenic,25.9,10.0,0.01,2590.0,3.413299764081252,7.14,Oxic,Generally Oxic,8.1,3.43,351.0,1.67,0.5,0.33,0.05,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Cadmium,0.19,10.0,0.01,19.0,1.2787536009528289,7.14,Oxic,Generally Oxic,8.1,3.43,351.0,1.67,0.5,0.33,0.05,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Lead,21.7,33.0,0.033,657.5757575757575,2.817945793970642,7.14,Oxic,Generally Oxic,8.1,3.43,351.0,1.67,0.5,0.33,0.05,1.75,3.0
Palca Grande,March 2019,2019-03-14,Bolivia (Non-Mining),Zinc,121.0,135.0,0.135,896.2962962962962,2.9524516018214437,7.14,Oxic,Generally Oxic,8.1,3.43,351.0,1.67,0.5,0.33,0.05,1.75,3.0
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Arsenic,31.4,8.0,0.008,3924.9999999999995,3.5938396610812715,7.08,Oxic,Generally Oxic,8.2,2.87,464.0,1.18,0.5,0.06,0.024,0.7,2.5
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Cadmium,0.13,0.25,0.00025,520.0,2.716003343634799,7.08,Oxic,Generally Oxic,8.2,2.87,464.0,1.18,0.5,0.06,0.024,0.7,2.5
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Lead,26.7,9.0,0.009,2966.666666666667,3.47226875192525,7.08,Oxic,Generally Oxic,8.2,2.87,464.0,1.18,0.5,0.06,0.024,0.7,2.5
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Zinc,98.2,25.0,0.025,3928.0,3.594171479114912,7.08,Oxic,Generally Oxic,8.2,2.87,464.0,1.18,0.5,0.06,0.024,0.7,2.5
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Arsenic,31.4,8.0,0.008,3924.9999999999995,3.5938396610812715,7.08,Oxic,Generally Oxic,8.2,3.09,371.0,1.42,0.5,0.43,0.044,0.7,2.5
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Cadmium,0.16,0.25,0.00025,640.0,2.806179973983887,7.08,Oxic,Generally Oxic,8.2,3.09,371.0,1.42,0.5,0.43,0.044,0.7,2.5
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Lead,23.6,9.0,0.009,2622.2222222222226,3.418669493530782,7.08,Oxic,Generally Oxic,8.2,3.09,371.0,1.42,0.5,0.43,0.044,0.7,2.5
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Zinc,114.0,25.0,0.025,4560.0,3.658964842664435,7.08,Oxic,Generally Oxic,8.2,3.09,371.0,1.42,0.5,0.43,0.044,0.7,2.5
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Arsenic,55.0,8.0,0.008,6875.0,3.8372727025023003,7.08,Oxic,Generally Oxic,8.1,2.98,368.0,1.45,0.5,0.46,0.039,0.77,2.0
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Cadmium,0.25,0.25,0.00025,1000.0,3.0,7.08,Oxic,Generally Oxic,8.1,2.98,368.0,1.45,0.5,0.46,0.039,0.77,2.0
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Lead,30.2,9.0,0.009,3355.5555555555557,3.5257644335178258,7.08,Oxic,Generally Oxic,8.1,2.98,368.0,1.45,0.5,0.46,0.039,0.77,2.0
Palca Grande,December 2020,2020-12-17,Bolivia (Non-Mining),Zinc,108.0,25.0,0.025,4320.0,3.635483746814912,7.08,Oxic,Generally Oxic,8.1,2.98,368.0,1.45,0.5,0.46,0.039,0.77,2.0
Palca Grande,November 2021,2021-11-10,Bolivia (Non-Mining),Arsenic,30.8,7.0,0.007,4400.0,3.6434526764861874,7.53,Oxic,Generally Oxic,7.4,4.12,904.0,1.55,0.5,0.72,0.08,1.34,1.0
Palca Grande,November 2021,2021-11-10,Bolivia (Non-Mining),Cadmium,0.25,0.25,0.00025,1000.0,3.0,7.53,Oxic,Generally Oxic,7.4,4.12,904.0,1.55,0.5,0.72,0.08,1.34,1.0
Palca Grande,November 2021,2021-11-10,Bolivia (Non-Mining),Lead,29.8,0.5,0.0005,59600.0,4.7752462597402365,7.53,Oxic,Generally Oxic,7.4,4.12,904.0,1.55,0.5,0.72,0.08,1.34,1.0
Palca Grande,November 2021,2021-11-10,Bolivia (Non-Mining),Zinc,155.0,25.0,0.025,6200.0,3.792391689498254,7.53,Oxic,Generally Oxic,7.4,4.12,904.0,1.55,0.5,0.72,0.08,1.34,1.0
Palca Grande,November 2021,2021-11-10,Bolivia (Non-Mining),Arsenic,50.5,7.0,0.007,7214.285714285714,3.8581933381044045,7.53,Oxic,Generally Oxic,7.4,3.73,538.0,1.21,0.5,0.33,0.056,1.34,1.0
Palca Grande,November 2021,2021-11-10,Bolivia (Non-Mining),Cadmium,0.25,0.25,0.00025,1000.0,3.0,7.53,Oxic,Generally Oxic,7.4,3.73,538.0,1.21,0.5,0.33,0.056,1.34,1.0
Palca Grande,November 2021,2021-11-10,Bolivia (Non-Mining),Lead,29.4,0.5,0.0005,58799.99999999999,4.769377326076138,7.53,Oxic,Generally Oxic,7.4,3.73,538.0,1.21,0.5,0.33,0.056,1.34,1.0
Palca Grande,November 2021,2021-11-10,Bolivia (Non-Mining),Zinc,149.0,25.0,0.025,5960.0,3.7752462597402365,7.53,Oxic,Generally Oxic,7.4,3.73,538.0,1.21,0.5,0.33,0.056,1.34,1.0
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Arsenic,30.4,5.0,0.005,6080.0,3.783903579272735,7.6,Oxic,Generally Oxic,7.1,3.96,602.0,2.27,0.5,0.23,0.06,1.25,5.0
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Cadmium,0.73,0.25,0.00025,2920.0,3.4653828514484184,7.6,Oxic,Generally Oxic,7.1,3.96,602.0,2.27,0.5,0.23,0.06,1.25,5.0
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Lead,50.4,2.0,0.002,25200.0,4.401400540781544,7.6,Oxic,Generally Oxic,7.1,3.96,602.0,2.27,0.5,0.23,0.06,1.25,5.0
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Zinc,221.0,25.0,0.025,8840.0,3.946452265013073,7.6,Oxic,Generally Oxic,7.1,3.96,602.0,2.27,0.5,0.23,0.06,1.25,5.0
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Arsenic,74.6,5.0,0.005,14919.999999999998,4.17376882313665,7.6,Oxic,Generally Oxic,7.1,3.89,595.0,1.83,0.5,0.25,0.06,1.25,5.0
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Cadmium,0.97,0.25,0.00025,3880.0,3.5888317255942073,7.6,Oxic,Generally Oxic,7.1,3.89,595.0,1.83,0.5,0.25,0.06,1.25,5.0
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Lead,156.0,2.0,0.002,78000.0,4.892094602690481,7.6,Oxic,Generally Oxic,7.1,3.89,595.0,1.83,0.5,0.25,0.06,1.25,5.0
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Zinc,279.0,25.0,0.025,11160.0,4.04766419460156,7.6,Oxic,Generally Oxic,7.1,3.89,595.0,1.83,0.5,0.25,0.06,1.25,5.0
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Arsenic,27.8,5.0,0.005,5560.0,3.7450747915820575,7.6,Oxic,Generally Oxic,6.9,3.74,505.0,1.6,0.5,0.25,0.058,0.89,4.5
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Cadmium,0.41,0.25,0.00025,1639.9999999999998,3.214843848047698,7.6,Oxic,Generally Oxic,6.9,3.74,505.0,1.6,0.5,0.25,0.058,0.89,4.5
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Lead,73.3,2.0,0.002,36650.0,4.564073978977147,7.6,Oxic,Generally Oxic,6.9,3.74,505.0,1.6,0.5,0.25,0.058,0.89,4.5
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Zinc,156.0,25.0,0.025,6240.0,3.795184589682424,7.6,Oxic,Generally Oxic,6.9,3.74,505.0,1.6,0.5,0.25,0.058,0.89,4.5
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Arsenic,32.8,5.0,0.005,6559.999999999999,3.81690383937566,7.6,Oxic,Generally Oxic,6.9,3.84,521.0,1.76,0.5,0.23,0.055,0.89,4.5
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Cadmium,0.4,0.25,0.00025,1600.0,3.2041199826559246,7.6,Oxic,Generally Oxic,6.9,3.84,521.0,1.76,0.5,0.23,0.055,0.89,4.5
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Lead,35.8,2.0,0.002,17900.0,4.252853030979893,7.6,Oxic,Generally Oxic,6.9,3.84,521.0,1.76,0.5,0.23,0.055,0.89,4.5
Palca Grande,August 2021,2021-08-10,Bolivia (Non-Mining),Zinc,165.0,25.0,0.025,6600.0,3.8195439355418688,7.6,Oxic,Generally Oxic,6.9,3.84,521.0,1.76,0.5,0.23,0.055,0.89,4.5
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Arsenic,5.0,5.0,0.005,1000.0,3.0,6.74,Oxic,Generally Oxic,7.8,1.855,349.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Cadmium,0.5,0.005,5e-06,99999.99999999999,5.0,6.74,Oxic,Generally Oxic,7.8,1.855,349.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Lead,10.0,0.5,0.0005,20000.0,4.301029995663981,6.74,Oxic,Generally Oxic,7.8,1.855,349.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Zinc,99.7,10.0,0.01,9970.0,3.998695158311656,6.74,Oxic,Generally Oxic,7.8,1.855,349.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Arsenic,5.0,5.0,0.005,1000.0,3.0,6.74,Oxic,Generally Oxic,7.8,1.902,424.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Cadmium,0.5,0.005,5e-06,99999.99999999999,5.0,6.74,Oxic,Generally Oxic,7.8,1.902,424.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Lead,10.0,0.5,0.0005,20000.0,4.301029995663981,6.74,Oxic,Generally Oxic,7.8,1.902,424.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Zinc,99.5,10.0,0.01,9950.0,3.9978230807457256,6.74,Oxic,Generally Oxic,7.8,1.902,424.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Arsenic,5.0,5.0,0.005,1000.0,3.0,6.74,Oxic,Generally Oxic,7.8,1.741,465.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Cadmium,0.5,0.005,5e-06,99999.99999999999,5.0,6.74,Oxic,Generally Oxic,7.8,1.741,465.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Lead,10.0,0.5,0.0005,20000.0,4.301029995663981,6.74,Oxic,Generally Oxic,7.8,1.741,465.0,,,,,1.9,3.0
Palca Grande,December 2022,2022-12-05,Bolivia (Non-Mining),Zinc,106.0,10.0,0.01,10600.0,4.02530586526477,6.74,Oxic,Generally Oxic,7.8,1.741,465.0,,,,,1.9,3.0
Palca Grande,August 2022,2022-08-08,Bolivia (Non-Mining),Arsenic,16.84,5.0,0.005,3368.0,3.527372082827612,7.97,Oxic,Generally Oxic,7.7,2.007303,354.39,,,,,1.53,1.0
Palca Grande,August 2022,2022-08-08,Bolivia (Non-Mining),Cadmium,1.64,2.5,0.0025,656.0,2.8169038393756605,7.97,Oxic,Generally Oxic,7.7,2.007303,354.39,,,,,1.53,1.0
Palca Grande,August 2022,2022-08-08,Bolivia (Non-Mining),Lead,15.52,11.0,0.011,1410.909090909091,3.1494990317639444,7.97,Oxic,Generally Oxic,7.7,2.007303,354.39,,,,,1.53,1.0
Palca Grande,August 2022,2022-08-08,Bolivia (Non-Mining),Zinc,132.42,329.0,0.329,402.4924012158054,2.6047576855953243,7.97,Oxic,Generally Oxic,7.7,2.007303,354.39,,,,,1.53,1.0
Palca Grande,August 2022,2022-08-08,Bolivia (Non-Mining),Arsenic,26.36,5.0,0.005,5272.0,3.7219754015859534,7.97,Oxic,Generally Oxic,7.7,2.037939,363.76,,,,,1.53,1.0
Palca Grande,August 2022,2022-08-08,Bolivia (Non-Mining),Cadmium,1.8,2.5,0.0025,720.0,2.8573324964312685,7.97,Oxic,Generally Oxic,7.7,2.037939,363.76,,,,,1.53,1.0
Palca Grande,August 2022,2022-08-08,Bolivia (Non-Mining),Lead,18.38,11.0,0.011,1670.909090909091,3.2229528218918673,7.97,Oxic,Generally Oxic,7.7,2.037939,363.76,,,,,1.53,1.0
Palca Grande,August 2022,2022-08-08,Bolivia (Non-Mining),Zinc,142.19,329.0,0.329,432.1884498480243,2.635673156267038,7.97,Oxic,Generally Oxic,7.7,2.037939,363.76,,,,,1.53,1.0
Palca Grande,May 2022,2022-05-24,Bolivia (Non-Mining),Arsenic,29.4,5.0,0.005,5880.0,3.7693773260761385,8.16,Oxic,Generally Oxic,8.1,3.12,360.0,1.29,0.5,0.28,0.045,0.98,3.0
Palca Grande,May 2022,2022-05-24,Bolivia (Non-Mining),Cadmium,0.32,2.5,0.0025,128.0,2.1072099696478683,8.16,Oxic,Generally Oxic,8.1,3.12,360.0,1.29,0.5,0.28,0.045,0.98,3.0
Palca Grande,May 2022,2022-05-24,Bolivia (Non-Mining),Lead,21.1,5.0,0.005,4220.0,3.625312450961674,8.16,Oxic,Generally Oxic,8.1,3.12,360.0,1.29,0.5,0.28,0.045,0.98,3.0
Palca Grande,May 2022,2022-05-24,Bolivia (Non-Mining),Zinc,134.0,218.0,0.218,614.6788990825688,2.7886483047602026,8.16,Oxic,Generally Oxic,8.1,3.12,360.0,1.29,0.5,0.28,0.045,0.98,3.0
Palca Grande,May 2022,2022-05-24,Bolivia (Non-Mining),Arsenic,20.3,5.0,0.005,4060.0,3.6085260335771943,8.16,Oxic,Generally Oxic,8.1,3.46,423.0,1.31,0.5,0.39,0.08,0.98,3.0
Palca Grande,May 2022,2022-05-24,Bolivia (Non-Mining),Cadmium,0.36,2.5,0.0025,144.0,2.1583624920952498,8.16,Oxic,Generally Oxic,8.1,3.46,423.0,1.31,0.5,0.39,0.08,0.98,3.0
Palca Grande,May 2022,2022-05-24,Bolivia (Non-Mining),Lead,26.9,5.0,0.005,5380.0,3.7307822756663893,8.16,Oxic,Generally Oxic,8.1,3.46,423.0,1.31,0.5,0.39,0.08,0.98,3.0
Palca Grande,May 2022,2022-05-24,Bolivia (Non-Mining),Zinc,154.0,218.0,0.218,706.4220183486239,2.849064227231858,8.16,Oxic,Generally Oxic,8.1,3.46,423.0,1.31,0.5,0.39,0.08,0.98,3.0
Palca Grande,December 2023,2023-12-05,Bolivia (Non-Mining),Arsenic,5.15,187.0,0.187,27.54010695187166,1.4399656225046922,5.48,Oxic,Generally Oxic,8.0,1.2731,234.0,,,,,1.06,0.0
Palca Grande,December 2023,2023-12-05,Bolivia (Non-Mining),Cadmium,0.15,3.2,0.0032,46.87499999999999,1.6709412807357753,5.48,Oxic,Generally Oxic,8.0,1.2731,234.0,,,,,1.06,0.0
Palca Grande,December 2023,2023-12-05,Bolivia (Non-Mining),Lead,16.0,429.0,0.429,37.2960372960373,1.5716626904712006,5.48,Oxic,Generally Oxic,8.0,1.2731,234.0,,,,,1.06,0.0
Palca Grande,December 2023,2023-12-05,Bolivia (Non-Mining),Zinc,54.2,2717.0,2.717,19.94847258005153,1.2999096481204961,5.48,Oxic,Generally Oxic,8.0,1.2731,234.0,,,,,1.06,0.0
Palca Grande,December 2023,2023-12-05,Bolivia (Non-Mining),Arsenic,5.05,187.0,0.187,27.005347593582886,1.4314497715821624,5.48,Oxic,Generally Oxic,8.0,1.3365,228.0,,,,,1.06,0.0
Palca Grande,December 2023,2023-12-05,Bolivia (Non-Mining),Cadmium,0.145,3.2,0.0032,45.31249999999999,1.6562180239150688,5.48,Oxic,Generally Oxic,8.0,1.3365,228.0,,,,,1.06,0.0
Palca Grande,December 2023,2023-12-05,Bolivia (Non-Mining),Lead,15.5,429.0,0.429,36.13053613053613,1.5578744059855671,5.48,Oxic,Generally Oxic,8.0,1.3365,228.0,,,,,1.06,0.0
Palca Grande,December 2023,2023-12-05,Bolivia (Non-Mining),Zinc,58.2,2717.0,2.717,21.420684578579316,1.3308333462319977,5.48,Oxic,Generally Oxic,8.0,1.3365,228.0,,,,,1.06,0.0
Palca Grande,October 2023,2023-10-16,Bolivia (Non-Mining),Arsenic,8.13,9.0,0.009,903.3333333333335,2.9558480361547432,7.55,Oxic,Generally Oxic,7.8,2.0024,1299.0,,,,,1.2,1.0
Palca Grande,October 2023,2023-10-16,Bolivia (Non-Mining),Cadmium,0.643,0.25,0.00025,2572.0,3.4102709642521845,7.55,Oxic,Generally Oxic,7.8,2.0024,1299.0,,,,,1.2,1.0
Palca Grande,October 2023,2023-10-16,Bolivia (Non-Mining),Lead,22.0,0.5,0.0005,44000.0,4.643452676486188,7.55,Oxic,Generally Oxic,7.8,2.0024,1299.0,,,,,1.2,1.0
Palca Grande,October 2023,2023-10-16,Bolivia (Non-Mining),Zinc,144.0,25.0,0.025,5760.0,3.760422483423212,7.55,Oxic,Generally Oxic,7.8,2.0024,1299.0,,,,,1.2,1.0
Palca Grande,October 2023,2023-10-16,Bolivia (Non-Mining),Arsenic,7.08,9.0,0.009,786.6666666666667,2.895790748250444,7.55,Oxic,Generally Oxic,7.8,1.4805,1392.0,,,,,1.2,1.0
Palca Grande,October 2023,2023-10-16,Bolivia (Non-Mining),Cadmium,0.769,0.25,0.00025,3076.0,3.4879863311293935,7.55,Oxic,Generally Oxic,7.8,1.4805,1392.0,,,,,1.2,1.0
Palca Grande,October 2023,2023-10-16,Bolivia (Non-Mining),Lead,19.6,0.5,0.0005,39200.0,4.593286067020458,7.55,Oxic,Generally Oxic,7.8,1.4805,1392.0,,,,,1.2,1.0
Palca Grande,October 2023,2023-10-16,Bolivia (Non-Mining),Zinc,134.0,25.0,0.025,5360.0,3.72916478969277,7.55,Oxic,Generally Oxic,7.8,1.4805,1392.0,,,,,1.2,1.0
Palca Grande,January 2023,2023-01-24,Bolivia (Non-Mining),Arsenic,17.9,5.0,0.005,3579.9999999999995,3.553883026643874,6.09,Oxic,Generally Oxic,8.0,3.62,388.0,,,,,1.08,0.5
Palca Grande,January 2023,2023-01-24,Bolivia (Non-Mining),Cadmium,0.5,0.4,0.0004,1250.0,3.0969100130080562,6.09,Oxic,Generally Oxic,8.0,3.62,388.0,,,,,1.08,0.5
Palca Grande,January 2023,2023-01-24,Bolivia (Non-Mining),Lead,10.0,68.0,0.068,147.05882352941177,2.167491087293764,6.09,Oxic,Generally Oxic,8.0,3.62,388.0,,,,,1.08,0.5
Palca Grande,January 2023,2023-01-24,Bolivia (Non-Mining),Zinc,140.0,180.0,0.18,777.7777777777778,2.890855530574932,6.09,Oxic,Generally Oxic,8.0,3.62,388.0,,,,,1.08,0.5
Palca Grande,January 2023,2023-01-24,Bolivia (Non-Mining),Arsenic,19.7,5.0,0.005,3940.0,3.595496221825574,6.09,Oxic,Generally Oxic,8.0,4.66,436.0,,,,,1.08,0.5
Palca Grande,January 2023,2023-01-24,Bolivia (Non-Mining),Cadmium,0.5,0.4,0.0004,1250.0,3.0969100130080562,6.09,Oxic,Generally Oxic,8.0,4.66,436.0,,,,,1.08,0.5
Palca Grande,January 2023,2023-01-24,Bolivia (Non-Mining),Lead,25.2,68.0,0.068,370.5882352941176,2.5688916280753076,6.09,Oxic,Generally Oxic,8.0,4.66,436.0,,,,,1.08,0.5
Palca Grande,January 2023,2023-01-24,Bolivia (Non-Mining),Zinc,179.0,180.0,0.18,994.4444444444445,2.9975805258765873,6.09,Oxic,Generally Oxic,8.0,4.66,436.0,,,,,1.08,0.5
Palca Grande,June 2024,2024-06-19,Bolivia (Non-Mining),Arsenic,32.0,5.0,0.005,6400.0,3.806179973983887,8.25,Oxic,Generally Oxic,8.2,4.5696,783.0,,,,,2.36,17.2
Palca Grande,June 2024,2024-06-19,Bolivia (Non-Mining),Cadmium,5.0,64.0,0.064,78.125,1.8927900303521317,8.25,Oxic,Generally Oxic,8.2,4.5696,783.0,,,,,2.36,17.2
Palca Grande,June 2024,2024-06-19,Bolivia (Non-Mining),Lead,27.0,10.0,0.01,2700.0,3.4313637641589874,8.25,Oxic,Generally Oxic,8.2,4.5696,783.0,,,,,2.36,17.2
Palca Grande,June 2024,2024-06-19,Bolivia (Non-Mining),Zinc,227.0,11.0,0.011,20636.363636363636,4.314633172034898,8.25,Oxic,Generally Oxic,8.2,4.5696,783.0,,,,,2.36,17.2
Palca Grande,June 2024,2024-06-19,Bolivia (Non-Mining),Arsenic,25.0,5.0,0.005,5000.0,3.6989700043360187,8.25,Oxic,Generally Oxic,8.2,4.4614,644.0,,,,,2.36,17.2
Palca Grande,June 2024,2024-06-19,Bolivia (Non-Mining),Cadmium,5.0,64.0,0.064,78.125,1.8927900303521317,8.25,Oxic,Generally Oxic,8.2,4.4614,644.0,,,,,2.36,17.2
Palca Grande,June 2024,2024-06-19,Bolivia (Non-Mining),Lead,26.0,10.0,0.01,2600.0,3.4149733479708178,8.25,Oxic,Generally Oxic,8.2,4.4614,644.0,,,,,2.36,17.2
Palca Grande,June 2024,2024-06-19,Bolivia (Non-Mining),Zinc,192.0,11.0,0.011,17454.545454545456,4.241908543545325,8.25,Oxic,Generally Oxic,8.2,4.4614,644.0,,,,,2.36,17.2
Palca Grande,February 2024,2024-02-20,Bolivia (Non-Mining),Arsenic,24.0,310.0,0.31,77.41935483870968,1.8888495478773333,6.24,Oxic,Generally Oxic,8.3,4.8599,338.0,,,,,1.68,26.3
