Station,Campaign,Metal,Sediment_Median_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,Log_Partitioning_Ratio,pH,Clay_%,Sand_%,Organic_Matter_%,DO_mg_per_L,Fe_%,Mn_mg_per_kg,Al_%,S_%,Ca_%,P_%,Location
Tumusla,February 2024,Arsenic,17.5,133.0,0.133,131.57894736842104,2.1191864077192086,8.3,24.6,70.0,1.44,6.3,4.81795,444.5,,,,,Potosí (Mining Zone)
Tumusla,February 2024,Cadmium,5.0,153.0,0.153,32.6797385620915,1.5142785735184199,8.3,24.6,70.0,1.44,6.3,4.81795,444.5,,,,,Potosí (Mining Zone)
Tumusla,February 2024,Lead,25.5,1615.0,1.615,15.789473684210526,1.1983676537668335,8.3,24.6,70.0,1.44,6.3,4.81795,444.5,,,,,Potosí (Mining Zone)
Tumusla,February 2024,Zinc,152.5,25.0,0.025,6100.0,3.785329835010767,8.3,24.6,70.0,1.44,6.3,4.81795,444.5,,,,,Potosí (Mining Zone)
Tumusla,October 2017,Arsenic,8.95,10.0,0.01,894.9999999999999,2.951823035315912,7.5,1.0,96.9,0.83,7.64,2.6399999999999997,356.0,1.8,0.5,0.385,0.0865,Potosí (Mining Zone)
Tumusla,October 2017,Cadmium,0.175,1.0,0.001,174.99999999999997,2.2430380486862944,7.5,1.0,96.9,0.83,7.64,2.6399999999999997,356.0,1.8,0.5,0.385,0.0865,Potosí (Mining Zone)
Tumusla,October 2017,Lead,19.85,1.0,0.001,19850.0,4.297760511099134,7.5,1.0,96.9,0.83,7.64,2.6399999999999997,356.0,1.8,0.5,0.385,0.0865,Potosí (Mining Zone)
Tumusla,October 2017,Zinc,105.75,10.0,0.01,10575.0,4.02428037604708,7.5,1.0,96.9,0.83,7.64,2.6399999999999997,356.0,1.8,0.5,0.385,0.0865,Potosí (Mining Zone)
Villamontes,August 2016,Arsenic,5.949999999999999,4.0,0.004,1487.4999999999998,3.1724569744005873,8.4,2.0,95.07,0.27,8.52,2.245,243.0,0.9099999999999999,0.5,0.405,0.0385,Bolivia (Non-Mining)
Villamontes,August 2016,Cadmium,0.03,0.5,0.0005,60.0,1.7781512503836436,8.4,2.0,95.07,0.27,8.52,2.245,243.0,0.9099999999999999,0.5,0.405,0.0385,Bolivia (Non-Mining)
Villamontes,August 2016,Lead,12.8,1.5,0.0015,8533.333333333334,3.931118710592187,8.4,2.0,95.07,0.27,8.52,2.245,243.0,0.9099999999999999,0.5,0.405,0.0385,Bolivia (Non-Mining)
Villamontes,August 2016,Zinc,46.8,31.0,0.031,1509.6774193548385,3.178884159239851,8.4,2.0,95.07,0.27,8.52,2.245,243.0,0.9099999999999999,0.5,0.405,0.0385,Bolivia (Non-Mining)
Villamontes,August 2017,Arsenic,2.8,10.0,0.01,280.0,2.4471580313422194,8.4,1.0,96.93,0.6,7.93,1.2,181.0,0.73,0.5,0.32,0.037,Bolivia (Non-Mining)
Villamontes,August 2017,Cadmium,0.04,0.5,0.0005,80.0,1.9030899869919435,8.4,1.0,96.93,0.6,7.93,1.2,181.0,0.73,0.5,0.32,0.037,Bolivia (Non-Mining)
Villamontes,August 2017,Lead,6.85,1.0,0.001,6849.999999999999,3.8356905714924254,8.4,1.0,96.93,0.6,7.93,1.2,181.0,0.73,0.5,0.32,0.037,Bolivia (Non-Mining)
Villamontes,August 2017,Zinc,29.7,10.0,0.01,2970.0,3.4727564493172123,8.4,1.0,96.93,0.6,7.93,1.2,181.0,0.73,0.5,0.32,0.037,Bolivia (Non-Mining)
Villamontes,August 2021,Arsenic,9.05,4.0,0.004,2262.5,3.354588587877241,7.1,1.75,85.775,0.32,8.37,1.605,174.0,0.75,0.5,0.385,0.035500000000000004,Bolivia (Non-Mining)
Villamontes,August 2021,Cadmium,0.17500000000000002,0.25,0.00025,700.0,2.845098040014257,7.1,1.75,85.775,0.32,8.37,1.605,174.0,0.75,0.5,0.385,0.035500000000000004,Bolivia (Non-Mining)
Villamontes,August 2021,Lead,15.9,0.5,0.0005,31800.0,4.502427119984433,7.1,1.75,85.775,0.32,8.37,1.605,174.0,0.75,0.5,0.385,0.035500000000000004,Bolivia (Non-Mining)
Villamontes,August 2021,Zinc,56.75,25.0,0.025,2270.0,3.3560258571931225,7.1,1.75,85.775,0.32,8.37,1.605,174.0,0.75,0.5,0.385,0.035500000000000004,Bolivia (Non-Mining)
Villamontes,August 2022,Arsenic,7.9799999999999995,5.0,0.005,1595.9999999999998,3.2030328870147105,8.0,1.0,93.23,0.17,8.7,2.2184999999999997,279.73,,,,,Bolivia (Non-Mining)
Villamontes,August 2022,Cadmium,0.715,2.5,0.0025,286.0,2.456366033129043,8.0,1.0,93.23,0.17,8.7,2.2184999999999997,279.73,,,,,Bolivia (Non-Mining)
Villamontes,August 2022,Lead,10.59,5.0,0.005,2118.0,3.325925955771466,8.0,1.0,93.23,0.17,8.7,2.2184999999999997,279.73,,,,,Bolivia (Non-Mining)
Villamontes,August 2022,Zinc,45.73,81.0,0.081,564.5679012345679,2.751716182502032,8.0,1.0,93.23,0.17,8.7,2.2184999999999997,279.73,,,,,Bolivia (Non-Mining)
Villamontes,December 2017,Arsenic,5.1,74.0,0.074,68.91891891891892,1.8383384563669602,8.4,1.0,91.93,0.6,7.4,1.73,247.0,1.08,0.5,0.43,0.041,Bolivia (Non-Mining)
Villamontes,December 2017,Cadmium,0.04,1.0,0.001,40.0,1.6020599913279623,8.4,1.0,91.93,0.6,7.4,1.73,247.0,1.08,0.5,0.43,0.041,Bolivia (Non-Mining)
Villamontes,December 2017,Lead,10.5,176.0,0.176,59.659090909090914,1.7756766312557883,8.4,1.0,91.93,0.6,7.4,1.73,247.0,1.08,0.5,0.43,0.041,Bolivia (Non-Mining)
Villamontes,December 2017,Zinc,37.8,499.0,0.499,75.75150300601202,1.8793912542138353,8.4,1.0,91.93,0.6,7.4,1.73,247.0,1.08,0.5,0.43,0.041,Bolivia (Non-Mining)
Villamontes,December 2020,Arsenic,8.5,25.0,0.025,340.0,2.531478917042255,8.065,1.0,95.245,0.2,7.45,0.8,106.0,0.42,0.5,0.25,0.0215,Bolivia (Non-Mining)
Villamontes,December 2020,Cadmium,0.035,0.5,0.0005,70.0,1.845098040014257,8.065,1.0,95.245,0.2,7.45,0.8,106.0,0.42,0.5,0.25,0.0215,Bolivia (Non-Mining)
Villamontes,December 2020,Lead,6.550000000000001,59.0,0.059,111.0169491525424,2.045389288349639,8.065,1.0,95.245,0.2,7.45,0.8,106.0,0.42,0.5,0.25,0.0215,Bolivia (Non-Mining)
Villamontes,December 2020,Zinc,22.700000000000003,270.0,0.27,84.07407407407408,1.9246620930341354,8.065,1.0,95.245,0.2,7.45,0.8,106.0,0.42,0.5,0.25,0.0215,Bolivia (Non-Mining)
Villamontes,December 2022,Arsenic,5.0,17.0,0.017,294.11764705882354,2.468521082957745,8.0,2.0,6.16,4.84,7.38,1.381,300.0,,,,,Bolivia (Non-Mining)
Villamontes,December 2022,Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,8.0,2.0,6.16,4.84,7.38,1.381,300.0,,,,,Bolivia (Non-Mining)
Villamontes,December 2022,Lead,10.0,50.0,0.05,200.0,2.3010299956639813,8.0,2.0,6.16,4.84,7.38,1.381,300.0,,,,,Bolivia (Non-Mining)
Villamontes,December 2022,Zinc,38.1,160.0,0.16,238.125,2.3768049930196944,8.0,2.0,6.16,4.84,7.38,1.381,300.0,,,,,Bolivia (Non-Mining)
Villamontes,December 2023,Arsenic,18.915000000000003,53.0,0.053,356.88679245283026,2.552530476027974,8.0,0.0,82.48,0.3,7.06,0.56985,138.27,,,,,Bolivia (Non-Mining)
Villamontes,December 2023,Cadmium,0.3215,1.6,0.0016,200.9375,2.303060994604316,8.0,0.0,82.48,0.3,7.06,0.56985,138.27,,,,,Bolivia (Non-Mining)
Villamontes,December 2023,Lead,41.75,112.0,0.112,372.7678571428571,2.5714384571494393,8.0,0.0,82.48,0.3,7.06,0.56985,138.27,,,,,Bolivia (Non-Mining)
Villamontes,December 2023,Zinc,90.45,534.0,0.534,169.38202247191012,2.2288673141672763,8.0,0.0,82.48,0.3,7.06,0.56985,138.27,,,,,Bolivia (Non-Mining)
Villamontes,February 2024,Arsenic,16.0,687.0,0.687,23.28966521106259,1.3671632455963743,8.6,24.2,66.3,1.37,7.62,2.79005,423.5,,,,,Bolivia (Non-Mining)
Villamontes,February 2024,Cadmium,5.0,626.0,0.626,7.987220447284345,0.9023956711255892,8.6,24.2,66.3,1.37,7.62,2.79005,423.5,,,,,Bolivia (Non-Mining)
Villamontes,February 2024,Lead,21.5,999.0,0.999,21.52152152152152,1.332872971689623,8.6,24.2,66.3,1.37,7.62,2.79005,423.5,,,,,Bolivia (Non-Mining)
Villamontes,February 2024,Zinc,107.0,25.0,0.025,4280.0,3.6314437690131722,8.6,24.2,66.3,1.37,7.62,2.79005,423.5,,,,,Bolivia (Non-Mining)
Villamontes,January 2023,Arsenic,13.15,5.0,0.005,2630.0,3.419955748489758,7.7,1.5,20.72,1.46,6.97,3.145,372.0,,,,,Bolivia (Non-Mining)
Villamontes,January 2023,Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,7.7,1.5,20.72,1.46,6.97,3.145,372.0,,,,,Bolivia (Non-Mining)
Villamontes,January 2023,Lead,10.0,5.0,0.005,2000.0,3.3010299956639813,7.7,1.5,20.72,1.46,6.97,3.145,372.0,,,,,Bolivia (Non-Mining)
Villamontes,January 2023,Zinc,114.75,10.0,0.01,11475.0,4.0597526942092985,7.7,1.5,20.72,1.46,6.97,3.145,372.0,,,,,Bolivia (Non-Mining)
Villamontes,July 2023,Arsenic,52.099999999999994,4.0,0.004,13024.999999999998,4.114777731971562,8.1,0.5,86.96,0.14,9.22,1.4718,552.0,,,,,Bolivia (Non-Mining)
Villamontes,July 2023,Cadmium,2.3,0.25,0.00025,9200.0,3.963787827345555,8.1,0.5,86.96,0.14,9.22,1.4718,552.0,,,,,Bolivia (Non-Mining)
Villamontes,July 2023,Lead,27.9,0.5,0.0005,55799.99999999999,4.746634198937579,8.1,0.5,86.96,0.14,9.22,1.4718,552.0,,,,,Bolivia (Non-Mining)
Villamontes,July 2023,Zinc,583.5,25.0,0.025,23340.0,4.368100851709351,8.1,0.5,86.96,0.14,9.22,1.4718,552.0,,,,,Bolivia (Non-Mining)
Villamontes,June 2024,Arsenic,8.5,5.0,0.005,1700.0,3.230448921378274,8.3,22.2,37.5,0.65,8.77,2.84985,332.0,,,,,Bolivia (Non-Mining)
Villamontes,June 2024,Cadmium,5.0,25.0,0.025,200.0,2.3010299956639813,8.3,22.2,37.5,0.65,8.77,2.84985,332.0,,,,,Bolivia (Non-Mining)
Villamontes,June 2024,Lead,11.0,5.0,0.005,2200.0,3.342422680822206,8.3,22.2,37.5,0.65,8.77,2.84985,332.0,,,,,Bolivia (Non-Mining)
Villamontes,June 2024,Zinc,63.0,0.5,0.0005,126000.0,5.1003705451175625,8.3,22.2,37.5,0.65,8.77,2.84985,332.0,,,,,Bolivia (Non-Mining)
Villamontes,March 2017,Arsenic,15.3,121.0,0.121,126.44628099173555,2.1019060605011486,8.1,2.0,75.98,0.75,8.33,2.64,353.0,1.19,0.5,0.46,0.048,Bolivia (Non-Mining)
Villamontes,March 2017,Cadmium,0.28,3.0,0.003,93.33333333333334,1.9700367766225568,8.1,2.0,75.98,0.75,8.33,2.64,353.0,1.19,0.5,0.46,0.048,Bolivia (Non-Mining)
Villamontes,March 2017,Lead,17.2,236.0,0.236,72.88135593220339,1.8626164439374424,8.1,2.0,75.98,0.75,8.33,2.64,353.0,1.19,0.5,0.46,0.048,Bolivia (Non-Mining)
Villamontes,March 2017,Zinc,91.2,561.0,0.561,162.5668449197861,2.211031977072255,8.1,2.0,75.98,0.75,8.33,2.64,353.0,1.19,0.5,0.46,0.048,Bolivia (Non-Mining)
Villamontes,March 2019,Arsenic,7.550000000000001,29.0,0.029,260.3448275862069,2.4155489537302324,8.4,2.0,96.5,0.65,8.31,2.06,267.0,1.19,0.5,0.41000000000000003,0.052000000000000005,Bolivia (Non-Mining)
Villamontes,March 2019,Cadmium,0.075,10.0,0.01,7.5,0.8750612633917001,8.4,2.0,96.5,0.65,8.31,2.06,267.0,1.19,0.5,0.41000000000000003,0.052000000000000005,Bolivia (Non-Mining)
Villamontes,March 2019,Lead,11.85,115.0,0.115,103.04347826086956,2.013020509992511,8.4,2.0,96.5,0.65,8.31,2.06,267.0,1.19,0.5,0.41000000000000003,0.052000000000000005,Bolivia (Non-Mining)
Villamontes,March 2019,Zinc,46.3,376.0,0.376,123.13829787234042,2.090393146090292,8.4,2.0,96.5,0.65,8.31,2.06,267.0,1.19,0.5,0.41000000000000003,0.052000000000000005,Bolivia (Non-Mining)
Villamontes,May 2018,Arsenic,6.45,10.0,0.01,645.0,2.8095597146352675,8.65,1.0,95.93,0.135,7.67,1.55,206.0,0.995,0.5,0.41500000000000004,0.039,Bolivia (Non-Mining)
Villamontes,May 2018,Cadmium,0.05,10.0,0.01,5.0,0.6989700043360189,8.65,1.0,95.93,0.135,7.67,1.55,206.0,0.995,0.5,0.41500000000000004,0.039,Bolivia (Non-Mining)
Villamontes,May 2018,Lead,45.150000000000006,10.0,0.01,4515.000000000001,3.6546577546495245,8.65,1.0,95.93,0.135,7.67,1.55,206.0,0.995,0.5,0.41500000000000004,0.039,Bolivia (Non-Mining)
Villamontes,May 2018,Zinc,40.3,10.0,0.01,4029.9999999999995,3.6053050461411096,8.65,1.0,95.93,0.135,7.67,1.55,206.0,0.995,0.5,0.41500000000000004,0.039,Bolivia (Non-Mining)
Villamontes,May 2019,Arsenic,5.0,10.0,0.01,500.0,2.6989700043360187,8.3,4.0,93.4,0.56,9.04,1.1800000000000002,173.5,0.69,0.5,0.375,0.033,Bolivia (Non-Mining)
Villamontes,May 2019,Cadmium,0.07,10.0,0.01,7.000000000000001,0.8450980400142569,8.3,4.0,93.4,0.56,9.04,1.1800000000000002,173.5,0.69,0.5,0.375,0.033,Bolivia (Non-Mining)
Villamontes,May 2019,Lead,8.7,10.0,0.01,869.9999999999999,2.9395192526186187,8.3,4.0,93.4,0.56,9.04,1.1800000000000002,173.5,0.69,0.5,0.375,0.033,Bolivia (Non-Mining)
Villamontes,May 2019,Zinc,29.35,136.0,0.136,215.80882352941177,2.3340691972134158,8.3,4.0,93.4,0.56,9.04,1.1800000000000002,173.5,0.69,0.5,0.375,0.033,Bolivia (Non-Mining)
Villamontes,May 2022,Arsenic,439.0,5.0,0.005,87800.0,4.943494515906103,8.1,4.0,78.72,0.23,9.25,2.3200000000000003,606.0,0.615,0.5,0.39,0.0435,Bolivia (Non-Mining)
Villamontes,May 2022,Cadmium,0.355,2.5,0.0025,142.0,2.1522883443830563,8.1,4.0,78.72,0.23,9.25,2.3200000000000003,606.0,0.615,0.5,0.39,0.0435,Bolivia (Non-Mining)
Villamontes,May 2022,Lead,169.45,5.0,0.005,33890.0,4.5300715688373785,8.1,4.0,78.72,0.23,9.25,2.3200000000000003,606.0,0.615,0.5,0.39,0.0435,Bolivia (Non-Mining)
Villamontes,May 2022,Zinc,78.5,146.0,0.146,537.6712328767123,2.7305168009608156,8.1,4.0,78.72,0.23,9.25,2.3200000000000003,606.0,0.615,0.5,0.39,0.0435,Bolivia (Non-Mining)
Villamontes,November 2016,Arsenic,6.9,261.0,0.261,26.436781609195403,1.4222085833989744,8.350000000000001,1.5,95.45,0.74,9.56,1.5750000000000002,196.0,0.91,0.5,0.345,0.0335,Bolivia (Non-Mining)
Villamontes,November 2016,Cadmium,0.065,6.0,0.006,10.833333333333334,1.034762106259212,8.350000000000001,1.5,95.45,0.74,9.56,1.5750000000000002,196.0,0.91,0.5,0.345,0.0335,Bolivia (Non-Mining)
Villamontes,November 2016,Lead,11.215,1026.0,1.026,10.930799220272904,1.0386519171431892,8.350000000000001,1.5,95.45,0.74,9.56,1.5750000000000002,196.0,0.91,0.5,0.345,0.0335,Bolivia (Non-Mining)
Villamontes,November 2016,Zinc,40.95,2412.0,2.412,16.97761194029851,1.2298766026283237,8.350000000000001,1.5,95.45,0.74,9.56,1.5750000000000002,196.0,0.91,0.5,0.345,0.0335,Bolivia (Non-Mining)
Villamontes,November 2021,Arsenic,11.75,26.0,0.026,451.92307692307696,2.6550645186369373,7.449999999999999,1.25,19.005,2.665,8.03,3.2249999999999996,515.0,1.935,0.5,0.755,0.0505,Bolivia (Non-Mining)
Villamontes,November 2021,Cadmium,0.135,0.25,0.00025,540.0,2.7323937598229686,7.449999999999999,1.25,19.005,2.665,8.03,3.2249999999999996,515.0,1.935,0.5,0.755,0.0505,Bolivia (Non-Mining)
Villamontes,November 2021,Lead,24.85,81.0,0.081,306.7901234567901,2.486841374190701,7.449999999999999,1.25,19.005,2.665,8.03,3.2249999999999996,515.0,1.935,0.5,0.755,0.0505,Bolivia (Non-Mining)
Villamontes,November 2021,Zinc,91.25,240.0,0.24,380.20833333333337,2.580021631416906,7.449999999999999,1.25,19.005,2.665,8.03,3.2249999999999996,515.0,1.935,0.5,0.755,0.0505,Bolivia (Non-Mining)
Villamontes,October 2017,Arsenic,7.4,64.0,0.064,115.625,2.063051745747089,7.7,3.5,71.93,1.99,7.72,1.02,170.0,0.78,0.5,0.3,0.029,Bolivia (Non-Mining)
Villamontes,October 2017,Cadmium,0.13,1.0,0.001,130.0,2.113943352306837,7.7,3.5,71.93,1.99,7.72,1.02,170.0,0.78,0.5,0.3,0.029,Bolivia (Non-Mining)
Villamontes,October 2017,Lead,11.4,145.0,0.145,78.62068965517243,1.8955368491014977,7.7,3.5,71.93,1.99,7.72,1.02,170.0,0.78,0.5,0.3,0.029,Bolivia (Non-Mining)
Villamontes,October 2017,Zinc,33.6,552.0,0.552,60.869565217391305,1.7844001996606451,7.7,3.5,71.93,1.99,7.72,1.02,170.0,0.78,0.5,0.3,0.029,Bolivia (Non-Mining)
Villamontes,October 2023,Arsenic,5.27,7.0,0.007,752.8571428571428,2.87671257519829,7.52,0.0,93.68,0.47,8.59,0.5633,97.445,,,,,Bolivia (Non-Mining)
Villamontes,October 2023,Cadmium,0.246,0.7,0.0007,351.42857142857144,2.5458370670891224,7.52,0.0,93.68,0.47,8.59,0.5633,97.445,,,,,Bolivia (Non-Mining)
Villamontes,October 2023,Lead,5.68,0.5,0.0005,11360.0,4.0553783313750005,7.52,0.0,93.68,0.47,8.59,0.5633,97.445,,,,,Bolivia (Non-Mining)
Villamontes,October 2023,Zinc,23.799999999999997,25.0,0.025,951.9999999999999,2.9786369483844743,7.52,0.0,93.68,0.47,8.59,0.5633,97.445,,,,,Bolivia (Non-Mining)
Villamontes,September 2019,Arsenic,5.2,27.0,0.027,192.5925925925926,2.284639579475812,8.3,2.0,85.72,0.73,7.9,1.3,198.0,0.75,0.5,0.47,0.031,Bolivia (Non-Mining)
Villamontes,September 2019,Cadmium,0.07,10.0,0.01,7.000000000000001,0.8450980400142569,8.3,2.0,85.72,0.73,7.9,1.3,198.0,0.75,0.5,0.47,0.031,Bolivia (Non-Mining)
Villamontes,September 2019,Lead,12.7,58.0,0.058,218.96551724137927,2.3403757273930195,8.3,2.0,85.72,0.73,7.9,1.3,198.0,0.75,0.5,0.47,0.031,Bolivia (Non-Mining)
Villamontes,September 2019,Zinc,39.4,110.0,0.11,358.1818181818182,2.5541035366673492,8.3,2.0,85.72,0.73,7.9,1.3,198.0,0.75,0.5,0.47,0.031,Bolivia (Non-Mining)
Viña Quemada,August 2022,Arsenic,40.23,5.0,0.005,8045.999999999999,3.9055800282352426,8.1,2.5,61.93,1.43,8.93,2.0004999999999997,507.925,,,,,Potosí (Mining Zone)
Viña Quemada,August 2022,Cadmium,3.4,2.5,0.0025,1360.0,3.1335389083702174,8.1,2.5,61.93,1.43,8.93,2.0004999999999997,507.925,,,,,Potosí (Mining Zone)
Viña Quemada,August 2022,Lead,76.24,5.0,0.005,15247.999999999998,4.183212883294251,8.1,2.5,61.93,1.43,8.93,2.0004999999999997,507.925,,,,,Potosí (Mining Zone)
Viña Quemada,August 2022,Zinc,745.99,207.0,0.207,3603.816425120773,3.556762660334883,8.1,2.5,61.93,1.43,8.93,2.0004999999999997,507.925,,,,,Potosí (Mining Zone)
Viña Quemada,August 2023,Arsenic,14.45,28.0,0.028,516.0714285714286,2.7127098157503475,7.6,1.0,82.85,0.82,9.48,3.23365,530.5,,,,,Potosí (Mining Zone)
Viña Quemada,August 2023,Cadmium,0.45,0.25,0.00025,1800.0,3.255272505103306,7.6,1.0,82.85,0.82,9.48,3.23365,530.5,,,,,Potosí (Mining Zone)
Viña Quemada,August 2023,Lead,25.1,1.0,0.001,25100.0,4.399673721481038,7.6,1.0,82.85,0.82,9.48,3.23365,530.5,,,,,Potosí (Mining Zone)
Viña Quemada,August 2023,Zinc,209.5,56.0,0.056,3741.0714285714284,3.5729960002961136,7.6,1.0,82.85,0.82,9.48,3.23365,530.5,,,,,Potosí (Mining Zone)
Viña Quemada,December 2022,Arsenic,5.0,29.0,0.029,172.41379310344826,2.2365720064370627,7.9,0.5,43.6,1.2,6.67,1.279,252.0,,,,,Potosí (Mining Zone)
Viña Quemada,December 2022,Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,7.9,0.5,43.6,1.2,6.67,1.279,252.0,,,,,Potosí (Mining Zone)
Viña Quemada,December 2022,Lead,10.0,87.0,0.087,114.9425287356322,2.0604807473813813,7.9,0.5,43.6,1.2,6.67,1.279,252.0,,,,,Potosí (Mining Zone)
Viña Quemada,December 2022,Zinc,71.8,370.0,0.37,194.05405405405403,2.287922720175305,7.9,0.5,43.6,1.2,6.67,1.279,252.0,,,,,Potosí (Mining Zone)
Viña Quemada,December 2023,Arsenic,3.59,80.0,0.08,44.875,1.6520044615863756,7.8,0.0,78.42,1.02,7.0,1.1218,349.5,,,,,Bolivia (Non-Mining)
Viña Quemada,December 2023,Cadmium,0.0985,2.7,0.0027,36.48148148148148,1.5620724663386245,7.8,0.0,78.42,1.02,7.0,1.1218,349.5,,,,,Bolivia (Non-Mining)
Viña Quemada,December 2023,Lead,11.165,159.0,0.159,70.22012578616352,1.8464616030870054,7.8,0.0,78.42,1.02,7.0,1.1218,349.5,,,,,Bolivia (Non-Mining)
Viña Quemada,December 2023,Zinc,44.8,722.0,0.722,62.04986149584487,1.7927408164285048,7.8,0.0,78.42,1.02,7.0,1.1218,349.5,,,,,Bolivia (Non-Mining)
Viña Quemada,February 2024,Arsenic,11.5,21.0,0.021,547.6190476190476,2.7384785456196923,8.0,22.5,46.8,1.42,7.16,2.63445,503.0,,,,,Bolivia (Non-Mining)
Viña Quemada,February 2024,Cadmium,5.0,18.0,0.018,277.77777777777777,2.4436974992327127,8.0,22.5,46.8,1.42,7.16,2.63445,503.0,,,,,Bolivia (Non-Mining)
Viña Quemada,February 2024,Lead,19.0,180.0,0.18,105.55555555555556,2.023481095849523,8.0,22.5,46.8,1.42,7.16,2.63445,503.0,,,,,Bolivia (Non-Mining)
Viña Quemada,February 2024,Zinc,81.0,25.0,0.025,3240.0,3.510545010206612,8.0,22.5,46.8,1.42,7.16,2.63445,503.0,,,,,Bolivia (Non-Mining)
Viña Quemada,January 2023,Arsenic,9.85,12.0,0.012,820.8333333333333,2.914254984449987,8.1,1.0,52.26,0.76,7.81,3.13,444.0,,,,,Potosí (Mining Zone)
Viña Quemada,January 2023,Cadmium,0.5,0.1,0.0001,5000.0,3.6989700043360187,8.1,1.0,52.26,0.76,7.81,3.13,444.0,,,,,Potosí (Mining Zone)
Viña Quemada,January 2023,Lead,18.0,2.0,0.002,9000.0,3.9542425094393248,8.1,1.0,52.26,0.76,7.81,3.13,444.0,,,,,Potosí (Mining Zone)
Viña Quemada,January 2023,Zinc,160.0,10.0,0.01,16000.0,4.204119982655925,8.1,1.0,52.26,0.76,7.81,3.13,444.0,,,,,Potosí (Mining Zone)
Viña Quemada,June 2024,Arsenic,37.0,5.0,0.005,7400.0,3.8692317197309762,8.1,33.8,1.3,1.84,9.05,3.6844,759.5,,,,,Potosí (Mining Zone)
Viña Quemada,June 2024,Cadmium,5.0,138.0,0.138,36.23188405797101,1.5590909179347823,8.1,33.8,1.3,1.84,9.05,3.6844,759.5,,,,,Potosí (Mining Zone)
Viña Quemada,June 2024,Lead,22.5,16.0,0.016,1406.25,3.1480625354554377,8.1,33.8,1.3,1.84,9.05,3.6844,759.5,,,,,Potosí (Mining Zone)
Viña Quemada,June 2024,Zinc,660.5,0.5,0.0005,1321000.0,6.120902817614527,8.1,33.8,1.3,1.84,9.05,3.6844,759.5,,,,,Potosí (Mining Zone)
Viña Quemada,October 2023,Arsenic,18.655,75.0,0.075,248.73333333333335,2.395733989985148,7.9,1.0,78.59,0.73,5.71,1.5246,543.5,,,,,Potosí (Mining Zone)
Viña Quemada,October 2023,Cadmium,0.5375000000000001,3.9,0.0039,137.82051282051285,2.139313861561144,7.9,1.0,78.59,0.73,5.71,1.5246,543.5,,,,,Potosí (Mining Zone)
Viña Quemada,October 2023,Lead,21.35,106.0,0.106,201.41509433962267,2.3040920140962724,7.9,1.0,78.59,0.73,5.71,1.5246,543.5,,,,,Potosí (Mining Zone)
Viña Quemada,October 2023,Zinc,140.5,1400.0,1.4,100.35714285714286,2.001548288562861,7.9,1.0,78.59,0.73,5.71,1.5246,543.5,,,,,Potosí (Mining Zone)
Yocalla,August 2022,Arsenic,5.775,5.0,0.005,1155.0,3.062581984228163,7.7,2.0,62.19,1.7,7.21,1.316131,194.25,,,,,Potosí (Mining Zone)
Yocalla,August 2022,Cadmium,0.655,2.5,0.0025,262.0,2.4183012913197452,7.7,2.0,62.19,1.7,7.21,1.316131,194.25,,,,,Potosí (Mining Zone)
Yocalla,August 2022,Lead,7.4,5.0,0.005,1480.0,3.1702617153949575,7.7,2.0,62.19,1.7,7.21,1.316131,194.25,,,,,Potosí (Mining Zone)
Yocalla,August 2022,Zinc,48.35,162.0,0.162,298.4567901234568,2.4748814638763896,7.7,2.0,62.19,1.7,7.21,1.316131,194.25,,,,,Potosí (Mining Zone)
Yocalla,August 2023,Arsenic,10.42,13.0,0.013,801.5384615384615,2.903924366656669,7.7,2.0,71.62,0.9,8.41,2.3542,305.75,,,,,Potosí (Mining Zone)
Yocalla,August 2023,Cadmium,0.125,0.25,0.00025,500.0,2.6989700043360187,7.7,2.0,71.62,0.9,8.41,2.3542,305.75,,,,,Potosí (Mining Zone)
Yocalla,August 2023,Lead,17.700000000000003,0.5,0.0005,35400.00000000001,4.549003262025788,7.7,2.0,71.62,0.9,8.41,2.3542,305.75,,,,,Potosí (Mining Zone)
Yocalla,August 2023,Zinc,145.75,25.0,0.025,5830.0,3.765668554759014,7.7,2.0,71.62,0.9,8.41,2.3542,305.75,,,,,Potosí (Mining Zone)
Yocalla,December 2021,Arsenic,5.9,14.0,0.014,421.42857142857144,2.624723975963906,8.1,3.0,39.93,1.89,5.39,1.21,215.0,1.09,0.5,1.11,0.055,Potosí (Mining Zone)
Yocalla,December 2021,Cadmium,0.1,0.25,0.00025,400.0,2.6020599913279625,8.1,3.0,39.93,1.89,5.39,1.21,215.0,1.09,0.5,1.11,0.055,Potosí (Mining Zone)
Yocalla,December 2021,Lead,8.1,18.0,0.018,450.0,2.6532125137753435,8.1,3.0,39.93,1.89,5.39,1.21,215.0,1.09,0.5,1.11,0.055,Potosí (Mining Zone)
Yocalla,December 2021,Zinc,37.5,50.0,0.05,750.0,2.8750612633917,8.1,3.0,39.93,1.89,5.39,1.21,215.0,1.09,0.5,1.11,0.055,Potosí (Mining Zone)
Yocalla,December 2023,Arsenic,3.82,21.0,0.021,181.9047619047619,2.2598440681777894,7.6,0.0,86.63,1.08,6.8,0.35919999999999996,157.5,,,,,Potosí (Mining Zone)
